source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
abil_charisma,Charisma,CONSTRAINS,hench_henchmen,Henchmen,subject to the bard's rating,,worsens,read,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
class_bard,Bard,CONSTRAINS,hench_henchmen,Henchmen,"may employ only druids, fighters and thieves",,worsens,read,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
class_bard,Bard,CONSTRAINS,hench_henchmen,Henchmen,will serve another only briefly,,worsens,read,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
class_bard,Bard,DERIVED_FROM,rule_druid_spells,Druid Spells,draws its spell list from the druid,,neutral,derived,PHB,117,BARDS TABLE I,explicit_rule,page-sweep,optional,,,
class_bard,Bard,EXCLUDES,rule_poison_use,Use of Poison,poison is never used,except by neutral evil bards,negates,derived,PHB,118,BARDS TABLE III: ARMOR AND WEAPONS PERMITTED,explicit_rule,page-sweep,optional,,,
class_bard,Bard,GATES,item_magic_item,Magic Device,may use what its component classes may use,,enables,derived,PHB,118,BARDS,explicit_rule,page-sweep,optional,,,
class_bard,Bard,GATES,rule_oil,Oil,oil is permitted,,enables,derived,PHB,118,BARDS TABLE III: ARMOR AND WEAPONS PERMITTED,explicit_rule,page-sweep,optional,,,
class_bard,Bard,GATES,rule_scroll_use,Reading Spell from Scroll,may read scrolls carrying druid spells,,enables,derived,PHB,118,Notes Regarding Bards Table I,explicit_rule,page-sweep,optional,,,
class_bard,Bard,MODIFIES,item_pipes_sewers,Pipes of the Sewers,superior when employed by a bard,,improves,read,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
class_bard,Bard,MODIFIES,rule_languages,Languages,new tongues arrive without study,,improves,read,PHB,118,Notes Regarding Bards Table II,explicit_rule,page-sweep,optional,,,
class_druid,Druid,FEEDS_INTO,class_bard,Bard,druidic powers at the same level,,neutral,derived,PHB,118,Notes Regarding Bards Table I,explicit_rule,page-sweep,optional,,,
class_fighter,Fighter,FEEDS_INTO,class_bard,Bard,combat is resolved at the fighter level attained,,neutral,derived,PHB,118,BARDS,explicit_rule,page-sweep,optional,,,
class_fighter,Fighter,FEEDS_INTO,rule_hit_points,Hit Points,hit dice earned as a fighter carry across,,neutral,derived,PHB,118,Notes Regarding Bards Table I,explicit_rule,page-sweep,optional,,,
class_thief,Thief,FEEDS_INTO,class_bard,Bard,thieving is resolved at the thief level attained,,neutral,derived,PHB,118,BARDS,explicit_rule,page-sweep,optional,,,
class_thief,Thief,FEEDS_INTO,rule_hit_points,Hit Points,hit dice earned as a thief carry across,where that class level is the higher,neutral,derived,PHB,118,Notes Regarding Bards Table I,explicit_rule,page-sweep,optional,,,
exp_level,Experience Level,CONSTRAINS,class_bard,Bard,spells are cast at a capped druid ability,,worsens,read,PHB,118,Notes Regarding Bards Table I,explicit_rule,page-sweep,optional,,,
exp_level,Experience Level,GATES,hench_henchmen,Henchmen,how many a bard may maintain,,enables,derived,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
exp_level,Experience Level,GATES,rule_stronghold,Stronghold,only the highest bards settle and build,,enables,derived,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
exp_level,Experience Level,MODIFIES,class_bard,Bard,number and level of spells available,,improves,read,PHB,117,BARDS TABLE I,explicit_rule,page-sweep,optional,,,
item_bard_instrument,Bardic Instruments,GATES,class_bard,Bard,a stringed instrument must always be carried,,enables,derived,PHB,118,BARDS,explicit_rule,page-sweep,optional,,,
item_magic_item,Magic Device,MODIFIES,class_bard,Bard,a baneful writing treats the bard as its least favourable class,,worsens,read,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
item_magic_item,Magic Device,MODIFIES,class_bard,Bard,librams can raise fighting or thieving beyond the norm,,improves,read,PHB,118,BARDS,explicit_rule,page-sweep,optional,,,
race_elf,Elf,GATES,hench_henchmen,Henchmen,races a bard may employ,,enables,derived,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
race_half_elf,Half-Elf,GATES,class_bard,Bard,human or half-elven only,,enables,derived,PHB,117,BARD RACE,explicit_rule,page-sweep,optional,,,
race_half_elf,Half-Elf,GATES,hench_henchmen,Henchmen,races a bard may employ,,enables,derived,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
race_human,Human,GATES,class_bard,Bard,human or half-elven only,,enables,derived,PHB,117,BARD RACE,explicit_rule,page-sweep,optional,,,
race_human,Human,GATES,hench_henchmen,Henchmen,races a bard may employ,,enables,derived,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
rule_dm_discretion,DM Discretion,GATES,item_magic_item,Magic Device,the DM may add items usable only by bards,,enables,derived,PHB,119,BARDS,explicit_rule,page-sweep,optional,,,
rule_dual_class,The Character with Two Classes,EXCLUDED_FROM,class_bard,Bard,the class-change hit dice penalty does not apply,,negates,derived,PHB,118,Notes Regarding Bards Table I,explicit_rule,page-sweep,optional,,,
sys_armor,Armor,CONSTRAINS,class_bard,Bard,armour and shield permitted,,worsens,read,PHB,118,BARDS TABLE III: ARMOR AND WEAPONS PERMITTED,explicit_rule,page-sweep,optional,,,
