source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
abil_strength,Strength,MODIFIES,spell_web,Web,speed of breaking free,,improves,read,PHB,72,Web,explicit_rule,spell-scan,core,,,
class_magic_user,Magic-User,CONSTRAINS,spell_continual_light,Continual Light,reversal,,worsens,read,PHB,69,Continual Light,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_charm_monster,Charm Monster,number of creatures affected,,improves,read,PHB,75,Charm Monster,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_dancing_lights,Dancing Lights,range,,improves,read,PHB,65,Dancing Lights,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_detect_magic,Detect Magic,duration,,improves,read,PHB,65,Detect Magic,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_esp,ESP,range,,improves,read,PHB,70,ESP,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_feign_death,Feign Death,duration,,improves,read,PHB,73,Feign Death,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_find_familiar,Find Familiar,chance a familiar answers,,improves,read,PHB,66,Find Familiar,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_fireball,Fireball,damage by level,,improves,read,PHB,73,Fireball,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_fly,Fly,duration,,improves,read,PHB,73,Fly,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_friends,Friends Spell,area of effect,,improves,read,PHB,66,Friends,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_gust_of_wind,Gust of Wind,length of the path,,improves,read,PHB,74,Gust of Wind,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_infravision,Infravision,duration,,improves,read,PHB,74,Infravision,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_knock,Knock,area of effect,,improves,read,PHB,70,Knock,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_levitate,Levitation,weight lifted,,improves,read,PHB,70,Levitate,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_lightning_bolt,Lightning Bolt,damage by level,,improves,read,PHB,74,Lightning Bolt,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_locate_object,Locate Object,range,,improves,read,PHB,71,Locate Object,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_magic_missile,Magic Missile,number of missiles,,improves,read,PHB,67,Magic Missile,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_phantasmal_force,Phantasmal Force,area of effect,,improves,read,PHB,75,Phantasmal Force,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_plant_growth,Plant Growth,area of effect,,improves,read,PHB,78,Plant Growth,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_polymorph_other,Polymorph Others,range,,improves,read,PHB,78,Polymorph Other,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_polymorph_self,Polymorph Self,duration,,improves,read,PHB,78,Polymorph Self,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_protection_from_evil,Protection from Evil,duration,,improves,read,PHB,67,Protection from Evil,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_protection_from_evil_10_radius,"Protection from Evil, 10′ Radius",duration,,improves,read,PHB,75,"Protection from Evil, 10′ Radius",explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_read_magic,Read Magic,duration,,improves,read,PHB,68,Read Magic,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_rope_trick,Rope Trick,duration,,improves,read,PHB,71,Rope Trick,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_sleep,Sleep,range,,improves,read,PHB,68,Sleep,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_slow,Slow,number of creatures affected,,improves,read,PHB,75,Slow,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_spider_climb,Spider Climb,duration,,improves,read,PHB,68,Spider Climb,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_stinking_cloud,Stinking Cloud,duration,,improves,read,PHB,72,Stinking Cloud,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_strength,Strength,duration,,improves,read,PHB,72,Strength,explicit_rule,spell-scan,core,,,
