source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
abil_cha_max_henchmen,Maximum Henchmen,EXCLUDED_FROM,hench_mercenary,Mercenary Soldier,troop numbers,,negates,derived,PHB,13,Notes Regarding Charisma Table,explicit_rule,page-sweep,core,,,
abil_charisma,Charisma,CONSTRAINS,sys_classes,Character Class,class eligibility,at the lowest scores,worsens,read,PHB,13,CHARISMA TABLE,explicit_rule,page-sweep,core,,,
abil_charisma,Charisma,GATES,class_druid,Druid,class eligibility,,enables,derived,PHB,13,CHARISMA TABLE,explicit_rule,page-sweep,core,,,
abil_charisma,Charisma,GATES,class_paladin,Paladin,class eligibility,,enables,derived,PHB,13,CHARISMA TABLE,explicit_rule,page-sweep,core,,,
abil_constitution,Constitution,CONSTRAINS,sys_classes,Character Class,class eligibility,at the lowest scores,worsens,read,PHB,12,CONSTITUTION TABLE,explicit_rule,page-sweep,core,,,
abil_constitution,Constitution,GATES,class_fighter,Fighter,class eligibility,,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,page-sweep,core,,,
abil_constitution,Constitution,GATES,class_monk,Monk,class eligibility,,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,page-sweep,core,,,
abil_constitution,Constitution,GATES,class_paladin,Paladin,class eligibility,,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,page-sweep,core,,,
abil_constitution,Constitution,GATES,class_ranger,Ranger,class eligibility,,enables,derived,PHB,12,CONSTITUTION TABLE,explicit_rule,page-sweep,core,,,
abil_constitution,Constitution,MODIFIES,rule_hit_points,Hit Points,hit point adjustment,,improves,read,PHB,12,CONSTITUTION TABLE,explicit_rule,page-sweep,core,,,
abil_dexterity,Dexterity,CONSTRAINS,sys_classes,Character Class,class eligibility,at the lowest scores,worsens,read,PHB,11,DEXTERITY TABLE I,explicit_rule,page-sweep,core,,,
abil_dexterity,Dexterity,GATES,class_assassin,Assassin,class eligibility,,enables,derived,PHB,11,DEXTERITY TABLE I,explicit_rule,page-sweep,core,,,
abil_dexterity,Dexterity,GATES,class_illusionist,Illusionist,class eligibility,,enables,derived,PHB,11,DEXTERITY TABLE I,explicit_rule,page-sweep,core,,,
abil_dexterity,Dexterity,GATES,class_magic_user,Magic-User,class eligibility,,enables,derived,PHB,11,DEXTERITY TABLE I,explicit_rule,page-sweep,core,,,
abil_dexterity,Dexterity,GATES,class_monk,Monk,class eligibility,,enables,derived,PHB,11,DEXTERITY TABLE I,explicit_rule,page-sweep,core,,,
abil_dexterity,Dexterity,GATES,class_thief,Thief,class eligibility,,enables,derived,PHB,11,DEXTERITY TABLE I,explicit_rule,page-sweep,core,,,
abil_dexterity,Dexterity,MODIFIES,cbt_initiative,Initiative,initiative,,improves,read,PHB,11,Dexterity,explicit_rule,page-sweep,core,,,
