source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
abil_constitution,Constitution,MODIFIES,spell_statue,Statue,survival of the transformation,,improves,read,PHB,89,Statue,explicit_rule,spell-scan,core,,,
abil_intelligence,Intelligence,MODIFIES,spell_magic_jar,Magic Jar,the saving throw,,improves,read,PHB,81,Magic Jar,explicit_rule,spell-scan,core,,,
abil_wisdom,Wisdom,MODIFIES,spell_magic_jar,Magic Jar,the saving throw,,improves,read,PHB,81,Magic Jar,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_anti_magic_shell,Anti-Magic Shell,duration,,improves,read,PHB,82,Anti-Magic Shell,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_cloudkill,Cloudkill,duration,,improves,read,PHB,79,Cloudkill,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_death_spell,Death Spell,area of effect,,improves,read,PHB,83,Death Spell,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_feeblemind,Feeblemind,range,,improves,read,PHB,80,Feeblemind,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_lower_water,Lower Water,area of effect,,improves,read,PHB,85,Lower Water,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_magic_jar,Magic Jar,range,,improves,read,PHB,81,Magic Jar,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_part_water,Part Water,range,,improves,read,PHB,85,Part Water,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_polymorph_any_object,Polymorph Any Object,range,,improves,read,PHB,91,Polymorph Any Object,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_sertens_spell_immunity,Serten's Spell Immunity,creatures protected,,improves,read,PHB,91,Serten’s Spell Immunity,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_shape_change,Shape Change,duration,,improves,read,PHB,93,Shape Change,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_statue,Statue,duration,,improves,read,PHB,89,Statue,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_wall_of_force,Wall of Force,area of effect,,improves,read,PHB,82,Wall of Force,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_wall_of_iron,Wall of Iron,thickness and area,,improves,read,PHB,82,Wall of Iron,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_wall_of_stone,Wall of Stone,thickness and area,,improves,read,PHB,82,Wall of Stone,explicit_rule,spell-scan,core,,,
monster_undead,Undead,EXCLUDED_FROM,spell_death_spell,Death Spell,not affected,,negates,derived,PHB,83,Death Spell,explicit_rule,spell-scan,core,,,
rule_hit_dice,Hit Dice,MODIFIES,spell_cloudkill,Cloudkill,whether death is instant,,worsens,read,PHB,79,Cloudkill,explicit_rule,spell-scan,core,,,
rule_hit_dice,Hit Dice,MODIFIES,spell_death_spell,Death Spell,creatures slain,,worsens,read,PHB,83,Death Spell,explicit_rule,spell-scan,core,,,
spell_anti_magic_shell,Anti-Magic Shell,EXCLUDED_FROM,cbt_missile,Missile Fire,normal missiles pass through,,negates,derived,PHB,82,Anti-Magic Shell,explicit_rule,spell-scan,core,,,
spell_anti_magic_shell,Anti-Magic Shell,EXCLUDES,item_magic_item,Magic Device,items within,,negates,derived,PHB,82,Anti-Magic Shell,explicit_rule,spell-scan,core,,,
spell_anti_magic_shell,Anti-Magic Shell,EXCLUDES,rule_spell_casting,Casting a Spell,spells entering,,negates,derived,PHB,82,Anti-Magic Shell,explicit_rule,spell-scan,core,,,
spell_dispel_magic,Dispel Magic,EXCLUDES,spell_permanency,Permanency,dispelling negates the permanence,,negates,derived,PHB,91,Permanency,explicit_rule,spell-scan,core,,,
spell_dispel_magic,Dispel Magic,EXCLUDES,spell_wall_of_iron,Wall of Iron,removal of the wall,,negates,derived,PHB,82,Wall of Iron,explicit_rule,spell-scan,core,,,
spell_imprisonment,Maze or Cage Spell,TRIGGERS,rule_immobile,Total Immobility,suspended animation underground,,inflicts,read,PHB,92,Imprisonment,explicit_rule,spell-scan,core,,,
spell_locate_object,Locate Object,EXCLUDED_FROM,spell_imprisonment,Maze or Cage Spell,locating the imprisoned,,negates,derived,PHB,92,Imprisonment,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,rule_psionic_use,Use of Psionic Powers,psionic detection and influence,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_esp,ESP,thoughts cannot be read,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_feeblemind,Feeblemind,influence on the recipient,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_suggestion,Suggestion,influence on the recipient,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_trap_the_soul,Trap the Soul,soul trapping is prevented,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_wish,Wish,information gathered,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_permanency,Permanency,GATES,item_magic_item,Magic Device,permanence of placed magic,,enables,derived,PHB,83,Enchant an Item,explicit_rule,spell-scan,core,,,
spell_permanency,Permanency,MODIFIES,abil_constitution,Constitution,cost to the caster,,worsens,read,PHB,91,Permanency,explicit_rule,spell-scan,core,,,
spell_permanency,Permanency,MODIFIES,rule_spell_duration,Spell Duration,permanence,,improves,read,PHB,91,Permanency,explicit_rule,spell-scan,core,,,
spell_polymorph_any_object,Polymorph Any Object,CROSS_REFERENCES,spell_polymorph_other,Polymorph Others,a more powerful version,,neutral,derived,PHB,91,Polymorph Any Object,explicit_reference,spell-scan,core,,,
spell_sertens_spell_immunity,Serten's Spell Immunity,MODIFIES,save_matrix,Saving Throw Matrix,save against named forms,,improves,read,PHB,91,Serten’s Spell Immunity,explicit_rule,spell-scan,core,,,
spell_shape_change,Shape Change,EXCLUDED_FROM,rule_system_shock,System Shock Survival,no check is incurred,,negates,derived,PHB,93,Shape Change,explicit_rule,spell-scan,core,,,
spell_statue,Statue,TRIGGERS,rule_system_shock,System Shock Survival,failure kills the recipient,,inflicts,read,PHB,89,Statue,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,MODIFIES,abil_dexterity,Dexterity,the pain application,,worsens,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,MODIFIES,cbt_tohit,To-Hit Roll,the pain application,,worsens,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,TRIGGERS,cbt_morale,Morale,fear and hopelessness,,inflicts,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,TRIGGERS,rule_insanity,Insanity,the insanity application,,inflicts,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_trap_the_soul,Trap the Soul,CROSS_REFERENCES,spell_magic_jar,Magic Jar,strength of the effect,,neutral,derived,PHB,92,Trap the Soul,explicit_reference,spell-scan,core,,,
spell_wall_of_force,Wall of Force,EXCLUDED_FROM,spell_dispel_magic,Dispel Magic,unaffected by dispelling,,negates,derived,PHB,82,Wall of Force,explicit_rule,spell-scan,core,,,
spell_wall_of_force,Wall of Force,EXCLUDES,cbt_missile,Missile Fire,what may pass,,negates,derived,PHB,82,Wall of Force,explicit_rule,spell-scan,core,,,
spell_wish,Wish,CROSS_REFERENCES,spell_limited_wish,Limited Wish,a more potent version,,neutral,derived,PHB,94,Wish,explicit_reference,spell-scan,core,,,
