source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
abil_strength,Strength,MODIFIES,spell_web,Web,speed of breaking free,,improves,read,PHB,72,Web,explicit_rule,spell-scan,core,,,
class_magic_user,Magic-User,CONSTRAINS,spell_continual_light,Continual Light,cannot be reversed by this caster,,worsens,read,PHB,69,Continual Light,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_charm_monster,Charm Monster,number of creatures affected,,improves,read,PHB,75,Charm Monster,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_dancing_lights,Dancing Lights,range,,improves,read,PHB,65,Dancing Lights,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_detect_magic,Detect Magic,duration,,improves,read,PHB,65,Detect Magic,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_esp,ESP,range,,improves,read,PHB,70,ESP,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_feign_death,Feign Death,duration,,improves,read,PHB,73,Feign Death,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_find_familiar,Find Familiar,chance a familiar answers,,improves,read,PHB,66,Find Familiar,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_fireball,Fireball,damage by level,,improves,read,PHB,73,Fireball,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_fly,Fly,duration,,improves,read,PHB,73,Fly,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_friends,Friends Spell,area of effect,,improves,read,PHB,66,Friends,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_gust_of_wind,Gust of Wind,length of the path,,improves,read,PHB,74,Gust of Wind,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_infravision,Infravision,duration,,improves,read,PHB,74,Infravision,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_knock,Knock,area of effect,,improves,read,PHB,70,Knock,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_levitate,Levitation,weight lifted,,improves,read,PHB,70,Levitate,explicit_rule,spell-scan,core,,,
exp_level,Experience Level,MODIFIES,spell_lightning_bolt,Lightning Bolt,damage by level,,improves,read,PHB,74,Lightning Bolt,explicit_rule,spell-scan,core,,,
