source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
monster_special,Special Creatures,EXCLUDES,spell_cure_light_wounds,Cure Light Wounds,cannot be affected,creatures harmed only by special weapons,negates,derived,PHB,43,Cure Light Wounds,explicit_rule,page-sweep,core,,,
rule_spell_level,Spell Level,MODIFIES,rule_cleric_spells,Cleric Spells,likelihood the deity concurs,,worsens,read,PHB,43,Notes Regarding Cleric Spells,explicit_rule,page-sweep,core,,,
rule_spell_reversal,Reversed Spells,CONSTRAINS,rule_spell_memorization,Spell Memorization,which application is fixed before learning,,worsens,read,PHB,43,Notes Regarding Cleric Spells,explicit_rule,page-sweep,core,,,
rule_spell_reversal,Reversed Spells,TRIGGERS,align_change,Changing Alignment,alignment drift from reversed spell use,continued incautious use,inflicts,read,PHB,43,Notes Regarding Cleric Spells,explicit_rule,page-sweep,core,,,
spell_cure_light_wounds,Cure Light Wounds,TRIGGERS,cbt_tohit,To-Hit Roll,attack roll for the reversed touch,,neutral,read,PHB,43,Cure Light Wounds,explicit_rule,page-sweep,core,,,
spell_glyph_of_warding,Glyph of Warding,TRIGGERS,save_spell,Spell,saving throw,,neutral,read,PHB,47,Glyph of Warding,explicit_rule,page-sweep,core,,,
spell_heal,Heal,OVERRIDES,rule_disease,Disease,cures all disease,,neutral,derived,PHB,51,Heal,explicit_rule,page-sweep,core,,,
spell_hold_person,Hold Person,TRIGGERS,save_spell,Spell,saving throw,,neutral,read,PHB,45,Hold Person,explicit_rule,page-sweep,core,,,
spell_raise_dead,Raise Dead,TRIGGERS,align_change,Changing Alignment,alignment shift from misuse of the reverse,,inflicts,read,PHB,50,Raise Dead,explicit_rule,page-sweep,core,,,
spell_raise_dead,Raise Dead,TRIGGERS,save_spell,Spell,saving throw,,neutral,read,PHB,50,Raise Dead,explicit_rule,page-sweep,core,,,
spell_remove_curse,Remove Curse,TRIGGERS,save_spell,Spell,saving throw,,neutral,read,PHB,47,Remove Curse,explicit_rule,page-sweep,core,,,
