source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
spell_magic_armor,Magic Armor,MODIFIES,cbt_armor_class,Armor Class,acts as leather armor,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep
sys_armor,Existing Armor,EXCLUDES,spell_magic_armor,Magic Armor,no effect on an already armored person,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep
monster_special,Natural Armor Class,MODIFIES,spell_magic_armor,Magic Armor,improves a naturally good AC by one step,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep
spell_magic_armor,Magic Armor,EXCLUDED_FROM,enc_encumbrance,Encumbrance,adds no weight and does not hinder movement,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep
spell_magic_armor,Magic Armor,EXCLUDED_FROM,rule_spell_casting,Casting Restriction,does not prevent spell casting,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep
cbt_damage,Cumulative Damage,TRIGGERS,spell_magic_armor,Spell Collapse,the field fails past a damage threshold,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep
exp_level,Caster Level,MODIFIES,spell_magic_armor,Damage Threshold,capacity scales with level,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,page-sweep
spell_whip,Whip,TRIGGERS,save_spell,Saving Throw vs Spell,animals must resist the crack,,UA,55,MAGIC-USER SPELLS (3RD LEVEL),TRUE,page-sweep
spell_whip,Whip,MODIFIES,cbt_encounter_reactions,Animal Reaction,keeps normal animals at bay,,UA,55,MAGIC-USER SPELLS (3RD LEVEL),TRUE,page-sweep
spell_whip,Struck Animal,TRIGGERS,cbt_flee,Flight,driven off for an hour,,UA,55,MAGIC-USER SPELLS (3RD LEVEL),TRUE,page-sweep
spell_whip,Whip,RESOLVED_BY,cbt_tohit,To-Hit Roll,a normal attack roll is required to strike,,UA,55,MAGIC-USER SPELLS (3RD LEVEL),TRUE,page-sweep
spell_sicken,Sicken,MODIFIES,sys_ability_scores,All Abilities,halves every ability score,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep
spell_sicken,Sicken,MODIFIES,ex_movement_rate,Movement Rate,halved and requiring rest,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep
spell_sicken,Sicken,CONSUMES,abil_constitution,Constitution,one point lost per day,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep
abil_constitution,Constitution Zero,TRIGGERS,death_character,Death,the victim dies when it reaches zero,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep
spell_dispel_magic,Dispel Magic,OVERRIDES,spell_sicken,Sicken,negates the effect,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep
monster_special,Creatures Without Ability Scores,EXCLUDED_FROM,spell_sicken,Sicken,unaffected,,UA,61,MAGIC-USER SPELLS (7TH LEVEL),TRUE,page-sweep
spell_truename,Truename,GATES,rule_information,True Name,power over any named living thing,,UA,63,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep
hench_sage,Sagecraft,GATES,spell_truename,Truename,true names are discovered by research,,UA,63,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep
spell_legend_lore,Legend Lore,GATES,spell_truename,Truename,extensive use required to learn a name,,UA,63,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep
monster_hd,Subject Hit Dice,CONSUMES,money_gp,Special Inks,cost scales per hit die of the target,,UA,63,MAGIC-USER SPELLS (8TH LEVEL),TRUE,page-sweep
spell_crystalbrittle,Crystalbrittle,TRIGGERS,rule_item_destruction,Shattering,metal becomes fragile as glass,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep
spell_crystalbrittle,Crystalbrittle,MODIFIES,sys_armor,Metal Armor,armor becomes easily shattered,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep
spell_crystalbrittle,Crystalbrittle,MODIFIES,monster_special,Metal Creatures,even an iron golem may be affected,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep
spell_dispel_magic,Dispel Magic,EXCLUDED_FROM,spell_crystalbrittle,Crystalbrittle,cannot reverse the change,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep
spell_wish,Wish,OVERRIDES,spell_crystalbrittle,Crystalbrittle,the only means of restoration,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep
cbt_tohit,To-Hit Roll,GATES,spell_crystalbrittle,Crystalbrittle,touching a worn item requires a hit,,UA,65,MAGIC-USER SPELLS (9TH LEVEL),TRUE,page-sweep
spell_mirage_arcane,Mirage Arcane,TRIGGERS,rule_illusion,Illusion,makes an area appear otherwise,,UA,71,ILLUSIONIST SPELLS (7TH LEVEL),TRUE,page-sweep
exp_level,Caster Level,MODIFIES,spell_mirage_arcane,Duration and Radius,both scale with level,,UA,71,ILLUSIONIST SPELLS (7TH LEVEL),TRUE,page-sweep
rule_declared_action,Faint Concentration,CONSTRAINS,spell_mirage_arcane,Mirage Arcane,sustained while the caster concentrates,,UA,71,ILLUSIONIST SPELLS (7TH LEVEL),TRUE,page-sweep
