source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
item_oil_sharpness,Oil of Sharpness,MODIFIES,cbt_tohit,To-Hit Roll,bonus determined randomly,,UA,91,TREASURE (POTIONS),TRUE,page-sweep
item_oil_sharpness,Oil of Sharpness,MODIFIES,cbt_damage,Damage,bonus determined randomly,,UA,91,TREASURE (POTIONS),TRUE,page-sweep
item_oil_timelessness,Oil of Timelessness,OVERRIDES,rule_aging,Aging,a year passes as a day for the coated object,,UA,91,TREASURE (POTIONS),TRUE,page-sweep
item_oil_timelessness,Oil of Timelessness,MODIFIES,item_saving_throw,Item Saving Throw,coated objects gain a bonus,,UA,91,TREASURE (POTIONS),TRUE,page-sweep
rule_item_material,Formerly Living Matter,GATES,item_oil_timelessness,Oil of Timelessness,works only on organic substances,,UA,91,TREASURE (POTIONS),TRUE,page-sweep
item_philter_beauty,Philter of Beauty,MODIFIES,abil_charisma,Charisma,temporary increase to a ceiling,,UA,91,TREASURE (POTIONS),TRUE,page-sweep
item_philter_beauty,Philter of Beauty,MODIFIES,comeliness,Comeliness,temporary increase,,UA,91,TREASURE (POTIONS),TRUE,page-sweep
item_philter_beauty,Expiry in View,TRIGGERS,cbt_encounter_reactions,Hostile Reaction,influenced creatures attack when the effect lapses,,UA,91,TREASURE (POTIONS),TRUE,page-sweep
item_scroll,Protection from Poison,EXCLUDES,save_poison,Poison,no form of poison affects the reader,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep
item_scroll,Protection from Poison,OVERRIDES,save_poison,Existing Poison,neutralises poison already in the system,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep
item_scroll,Protection from Traps,EXCLUDES,tbl_traps,Traps,traps do not function against the protected,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep
item_scroll,Protection from Traps,EXCLUDED_FROM,thief_find_remove_traps,Trap Detection,protection never reveals the trap,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep
rule_trap_type,Mechanical or Magical,GATES,item_scroll,Protection from Traps,three varieties with different coverage,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep
time_segment_round_turn,Reading Time,CONSTRAINS,item_scroll,Protection Scrolls,broader protection takes longer to invoke,,UA,92,TREASURE (SCROLLS),TRUE,page-sweep
item_ring_faerie,Ring of Faerie,GATES,race_elf,Elven Abilities,wearer performs elven functions,,UA,93,TREASURE (RINGS),TRUE,page-sweep
sys_alignment,Ring Alignment,GATES,item_ring_faerie,Ring of Faerie,mismatched alignment prevents function,,UA,93,TREASURE (RINGS),TRUE,page-sweep
item_ring_faerie,Ring of Faerie,GATES,rule_concealment,Woodland Concealment,detectable only by invisibility detection,,UA,93,TREASURE (RINGS),TRUE,page-sweep
item_ring_faerie,Ring of Faerie,GATES,thief_move_silently,Move Silently,silent movement with a fixed chance,,UA,93,TREASURE (RINGS),TRUE,page-sweep
sys_armor,Metal Armor,EXCLUDES,item_ring_faerie,Silent Movement,armor negates the ability,,UA,93,TREASURE (RINGS),TRUE,page-sweep
item_ring_faerie,Silent Movement,MODIFIES,cbt_surprise,Surprise,improves the surprise roll,,UA,93,TREASURE (RINGS),TRUE,page-sweep
item_ring_faerie,Failed Silence,TRIGGERS,rule_noise,Noise,the failure margin sets the audible distance,,UA,93,TREASURE (RINGS),TRUE,page-sweep
item_ring_faerie,Ring of Faerie,GATES,race_infravision,Infravision,bestowed on the wearer,,UA,93,TREASURE (RINGS),TRUE,page-sweep
item_ring_faerie,Ring of Faerie,GATES,ex_secret_doors,Secret Door Detection,elven passive and active detection,,UA,93,TREASURE (RINGS),TRUE,page-sweep
item_ring_jumping,Ring of Jumping,GATES,ex_movement_rate,Leaping,forward backward and vertical jumps,,UA,93,TREASURE (RINGS),TRUE,page-sweep
