source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
comeliness,Comeliness,DERIVED_FROM,sys_ability_scores,Ability Scores,a seventh attribute,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
comeliness,Comeliness,FEEDS_INTO,cbt_encounter_reactions,Initial Reactions,determines first impressions,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
comeliness,Comeliness,EXCLUDES,abil_charisma,Charisma,attractiveness is not leadership,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
abil_charisma,Charisma,MODIFIES,comeliness,Comeliness,sliding adjustment across the range,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
abil_charisma,Charisma Change,MODIFIES,comeliness,Comeliness,point-for-point tracking either way,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
rule_disease,Disease,MODIFIES,comeliness,Comeliness,via charisma loss,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
rule_aging,Aging,MODIFIES,comeliness,Comeliness,via charisma loss,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
item_artifact,Artifacts,MODIFIES,comeliness,Comeliness,via charisma loss,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
race,Race,MODIFIES,comeliness,Comeliness,racial adjustment applies cross-race only,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
race_half_orc,Half-Orc,MODIFIES,comeliness,Comeliness,largest racial penalty,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
race_elf,Elven Subrace,MODIFIES,comeliness,Comeliness,gray and high elves gain the most,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
comeliness,High Comeliness,TRIGGERS,rule_fascinate,Fascinate,may affect the wills of others,,UA,6,CHARACTER ABILITIES,TRUE,page-sweep
rule_fascinate,Fascinate,EXCLUDES,cbt_melee,Fighting Ability,does not impair combat,,UA,7,CHARACTER ABILITIES (COMELINESS),TRUE,page-sweep
rule_fascinate,Fascinate,EXCLUDES,rule_spell_casting,Spell Casting,does not impair casting,,UA,7,CHARACTER ABILITIES (COMELINESS),TRUE,page-sweep
rule_fascinate,Fascinate,MODIFIES,sys_alignment,Alignment,actions while fascinated may shift it,,UA,7,CHARACTER ABILITIES (COMELINESS),TRUE,page-sweep
spell_change_self,Change Self,MODIFIES,comeliness,Comeliness,small temporary shift only,,UA,7,CHARACTER ABILITIES (COMELINESS),TRUE,page-sweep
spell_polymorph_self,Polymorph,MODIFIES,comeliness,Comeliness,larger shift from subtle social cues,,UA,7,CHARACTER ABILITIES (COMELINESS),TRUE,page-sweep
spell_shape_change,Shape Change,OVERRIDES,comeliness,Comeliness,confers the full comeliness of the new form,,UA,7,CHARACTER ABILITIES (COMELINESS),TRUE,page-sweep
rule_illusion,Illusion of High Comeliness,CONSTRAINS,rule_fascinate,Fascinate,effective for one round only,,UA,7,CHARACTER ABILITIES (COMELINESS),TRUE,page-sweep
race_subrace,Racial Stock,CONSTRAINS,sys_classes,Character Class,expanded class limitations table,,UA,7,CHARACTER RACE TABLE I.,TRUE,page-sweep
race_subrace,Subraces,MODIFIES,race,Race,fifteen racial types available,,UA,7,CHARACTER RACES,TRUE,page-sweep
race_subrace,Racial Stock,CONSTRAINS,exp_level,Class Level Limits,expanded level limit table,,UA,8,CHARACTER RACE TABLE II.,TRUE,page-sweep
sys_ability_scores,Ability Scores,MODIFIES,exp_level,Class Level Limits,high scores raise demihuman caps,,UA,8,CHARACTER RACE TABLE II.,TRUE,page-sweep
race_elf,Elven Subraces,DERIVED_FROM,race_elf,Elf,dark gray high sylvan valley and wild,,UA,9,TABLE II.C: ELVES,TRUE,page-sweep
race_dwarf,Dwarven Subraces,DERIVED_FROM,race_dwarf,Dwarf,expanded dwarven stocks,,UA,10,Dwarves:,TRUE,page-sweep
race_gnome,Gnomish Subraces,DERIVED_FROM,race_gnome,Gnome,expanded gnomish stocks,,UA,11,Gnomes:,TRUE,page-sweep
race_subrace,Subrace,MODIFIES,tbl_racial_preferences,Racial Preferences,expanded preference table,,UA,12,RACIAL PREFERENCES TABLE,TRUE,page-sweep
race_subrace,Subrace,MODIFIES,race_infravision,Infravision,ranges vary by subrace,,UA,10,Dwarves:,TRUE,page-sweep
race_subrace,Subrace,MODIFIES,save_matrix,Saving Throws,resistances vary by subrace,,UA,10,Dwarves:,TRUE,page-sweep
