source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
sword_alignment,Sword Alignment,GATES,item_magic_weapon,Final Word Sword,bonuses only for matching alignment,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
item_magic_weapon,Final Word Sword,OVERRIDES,cbt_initiative,Initiative,always strikes last in the round,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
item_magic_weapon,Final Word Sword,OVERRIDES,cbt_tohit,To-Hit Roll,strikes unerringly against earlier attackers,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
cbt_melee,Attacking the Wielder,TRIGGERS,item_magic_weapon,Final Word Retaliation,any earlier attacker is struck regardless of success,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
cbt_attacks_per_round,Attacks Per Round,CONSTRAINS,item_magic_weapon,Final Word Retaliation,capped at the wielder's attack rate,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
item_magic_weapon,Weapon Plus,CONSTRAINS,monster_special,Weapon Threshold,creatures needing a higher plus are unharmed,,UA,105,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
item_axe_hurling,Axe of Hurling,ALTERNATIVE_TO,cbt_missile,Missile Discharge,returns to the thrower,,UA,105,MISCELLANEOUS WEAPONS (III.H.2.),TRUE,page-sweep
rule_time,Familiarity and Practice,GATES,item_axe_hurling,Axe of Hurling,the power is discovered over time,,UA,105,MISCELLANEOUS WEAPONS (III.H.2.),TRUE,page-sweep
item_magic_dart,Magic Dart,MODIFIES,cbt_damage,Damage,fixed damage against any size of creature,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
item_magic_dart,Missed Dart,TRIGGERS,rule_item_destruction,Loss of Dweomer,a miss expends the magic,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
item_magic_dart,Magic Dart,MODIFIES,wpn_range,Range,double the range of ordinary darts,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
item_buckle_knife,Buckle Knife,MODIFIES,rule_disguise,Concealment,hilt resembles a belt ornament,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
item_magic_quarterstaff,Magic Quarterstaff,MODIFIES,wpn_length,Weapon Length,alters length on command,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
wpn_length,Altered Length,FEEDS_INTO,cbt_initiative,Order of Attack,length affects who strikes first,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),FALSE,page-sweep
item_scimitar_speed,Scimitar of Speed,MODIFIES,cbt_initiative,Initiative,acts before other combatants,,UA,106,TREASURE (MISCELLANEOUS WEAPONS),TRUE,page-sweep
sys_classes,Character Class,GATES,cbt_pummel_grapple,Pummeling,player characters humans giants and vampires may pummel,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
monster_undead,Most Undead,EXCLUDED_FROM,cbt_pummel_grapple,Pummeling,cannot pummel,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
monster_dragon,Dragons,EXCLUDED_FROM,cbt_pummel_grapple,Pummeling,cannot pummel,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
rule_planar_travel,Prime Material Native,GATES,cbt_pummel_grapple,Pummeling Target,target must be a native organic creature,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
monster_demon_devil,Demons and Elementals,EXCLUDED_FROM,cbt_pummel_grapple,Pummeling Target,cannot be pummeled,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
monster_size,Size Class,CONSTRAINS,cbt_pummel_grapple,Pummeling,target must be the same size or smaller,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
rule_prone,Prone Target,OVERRIDES,monster_size,Size Restriction,any size may be pummeled when prone,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
cbt_pummel_grapple,Pummeling,MODIFIES,cbt_initiative,Initiative,significant penalty to the roll,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
cbt_surprise,Surprise,OVERRIDES,cbt_pummel_grapple,Initiative Penalty,surprise attacks avoid the penalty,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
cbt_rear_attack,Rear Attack,OVERRIDES,cbt_pummel_grapple,Initiative Penalty,attacks from behind avoid the penalty,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
cbt_surprise,Surprise Pummel,MODIFIES,cbt_tohit,To-Hit Roll,bonus to strike,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
cbt_damage,Damage Taken First,TRIGGERS,cbt_pummel_grapple,Spoiled Attack,the pummeling attempt is lost,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
sys_equipment,Pummeling Implement,FEEDS_INTO,cbt_pummel_grapple,Pummeling,the item used determines the result,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
sys_armor,Opponent Vulnerability,FEEDS_INTO,cbt_pummel_grapple,Pummeling,target protection determines the result,,UA,107,APPENDIX Q: WEAPONLESS COMBAT,TRUE,page-sweep
