source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
exp_level,Caster Level,GATES,spell_chromatic_orb,Chromatic Orb,each level unlocks a stronger orb,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Chromatic Orb,MODIFIES,cbt_damage,Damage,damage scales with the orb colour,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Pearly Orb,TRIGGERS,ex_light_vision,Blindness,failed save blinds the target,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Ruby Orb,MODIFIES,abil_strength,Strength,temporary point loss,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Ruby Orb,MODIFIES,abil_dexterity,Dexterity,temporary point loss,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Flame Orb,TRIGGERS,rule_uncontrolled_fire,Fire,ignites combustibles near the target,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Emerald Orb,TRIGGERS,spell_stinking_cloud,Stinking Cloud,creates a cloud around the target,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Sapphire Orb,TRIGGERS,rule_immobile,Paralysis,failed save immobilises,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Amethyst Orb,TRIGGERS,save_petrify,Petrification,failed save turns the target to stone,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_chromatic_orb,Ashen Orb,TRIGGERS,death_character,Death,failed save is fatal,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
spell_cure_blindness,Cure Blindness,OVERRIDES,spell_chromatic_orb,Amber Orb Blindness,negates the effect,,UA,67,ILLUSIONIST SPELLS,TRUE,page-sweep
comeliness,Illusionist Comeliness,RESOLVED_BY,spell_fascinate,Fascinate,obedience checked against comeliness,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep
spell_fascinate,Fascinate,TRIGGERS,save_spell,Saving Throw vs Spell,target may resist entirely,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep
rule_request_danger,Hazardous Requests,MODIFIES,spell_fascinate,Obedience Check,dangerous demands worsen the roll,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep
spell_fascinate,Exceeded Comeliness,TRIGGERS,cbt_encounter_reactions,Rage and Hate,the spell shatters and the subject turns hostile,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep
monster_intelligence,Animal Intelligence,CONSTRAINS,spell_fascinate,Duration,ordinary creatures remain fascinated only days,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep
rule_character_actions,Good Treatment,MODIFIES,spell_fascinate,Voluntary Loyalty,kindness may convert the subject permanently,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep
comeliness,Comeliness,FEEDS_INTO,hench_loyalty,Voluntary Following,chance of befriending scales with comeliness,,UA,68,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,page-sweep
spell_dream,Dream,CONSUMES,rule_rest,Sleep,requires eight undisturbed hours,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
spell_dream,Dream,MODIFIES,hit_points,Hit Points,may restore lost points,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
spell_dream,Dream,OVERRIDES,rule_body_part_loss,Body Member Loss,may restore a lost hand or foot,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
spell_dream,Dream,FEEDS_INTO,tbl_treasure_map,Treasure Location,improves chances of finding riches,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
spell_dream,Dream,FEEDS_INTO,ex_mapping,Safe Path,locates a route through wilderness,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
spell_dream,Dream Scrying,TRIGGERS,save_spell,Saving Throw vs Spell,powerful creatures may detect the scrying,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
monster_hd,Hit Dice,GATES,spell_dream,Scrying Detection,only stronger creatures get the save,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
spell_dream,Dream,CONSTRAINS,death_character,Revival,dreamed life is strictly temporary,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
exp_level,Caster Level,CONSTRAINS,spell_dream,Temporary Effect,duration of dreamed results scales with level,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
rule_dm_discretion,DM Limits,CONSTRAINS,spell_dream,Dream,results must be strictly bounded,,UA,70,ILLUSIONIST SPELLS (5TH LEVEL),TRUE,page-sweep
