source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
abil_intelligence,Intelligence,FEEDS_INTO,spell_cantrip,Useful Cantrips,one useful cantrip per point,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep
spell_cantrip,Useful Cantrips,OVERRIDES,rule_chance_know_spell,Random Determination,freely chosen rather than rolled,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep
spell_cantrip,Other Cantrip Categories,RESOLVED_BY,rule_chance_know_spell,Random Determination,numbers rolled per category,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep
rule_apprenticeship,Apprenticeship,FEEDS_INTO,spell_cantrip,Cantrips,cantrips are learned during training,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep
rule_dm_discretion,DM Review,GATES,spell_cantrip,New Cantrips,the referee must approve invented cantrips,,UA,79,ACQUISITION OF CANTRIPS,TRUE,page-sweep
item_girdle_femininity,Girdle of Femininity/Masculinity,DERIVED_FROM,cursed_item,Cursed Item,awards no experience,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep
item_girdle_femininity,Girdle of Femininity/Masculinity,TRIGGERS,rule_sex,Sex Change,alters the wearer's sex,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep
item_periapt_health,Periapt of Health,OVERRIDES,rule_disease,Disease,wards the wearer,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep
item_periapt_poison,Periapt of Proof Against Poison,OVERRIDES,save_poison,Poison,wards the wearer,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep
item_periapt_wound,Periapt of Wound Closure,MODIFIES,hit_points,Hit Points,speeds recovery,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep
class_cleric,Cleric,GATES,item_phylactery_faithfulness,Phylactery of Faithfulness,class-restricted item,,UA,87,TREASURE (RANDOM DETERMINATION),TRUE,page-sweep
item_magic_weapon,Sword vs Lycanthropes,MODIFIES,rule_lycanthropy,Lycanthropes,extra bonus against were-creatures,,UA,89,III.G. SWORDS,TRUE,page-sweep
item_magic_weapon,Sword vs Regenerating Creatures,MODIFIES,monster_special,Regeneration,extra bonus against regenerators,,UA,89,III.G. SWORDS,TRUE,page-sweep
item_magic_weapon,Flame Tongue,MODIFIES,monster_undead,Undead,graduated bonuses by creature type,,UA,89,III.G. SWORDS,TRUE,page-sweep
item_magic_weapon,Frost Brand,MODIFIES,monster_special,Fire-Using Creatures,large bonus against fire dwellers,,UA,89,III.G. SWORDS,TRUE,page-sweep
item_magic_weapon,Sword of the Planes,GATES,rule_planar_travel,Planar Travel,functions across the planes,,UA,89,III.G. SWORDS,TRUE,page-sweep
item_magic_weapon,Cursed Berserking Sword,DERIVED_FROM,cursed_item,Cursed Item,compels the wielder,,UA,89,III.G. SWORDS,TRUE,page-sweep
monster_special,Target Creature Type,FEEDS_INTO,item_magic_weapon,Situational Bonus,swords vary their plus by opponent,,UA,89,III.G. SWORDS,TRUE,page-sweep
item_zagygs_flagon,Zagyg's Flowing Flagon,GATES,rule_provisions,Drink,refills with progressively better liquor,,UA,104,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep
item_command_word,Magical Toast,GATES,item_zagygs_flagon,Zagyg's Flowing Flagon,a changing phrase activates it,,UA,104,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep
rule_player_character,Ownership,GATES,item_zagygs_flagon,Magical Writing,only the owner can read the toast,,UA,104,TREASURE (MISCELLANEOUS MAGIC),TRUE,page-sweep
rule_alcohol,Strong Drink,TRIGGERS,item_zagygs_flagon,Intoxication,later fillings become potent,,UA,104,TREASURE (MISCELLANEOUS MAGIC),FALSE,page-sweep
rule_deity,Dwarven Pantheon,DERIVED_FROM,rule_deity,Non-Human Deities,a distinct racial pantheon,,UA,110,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep
race_dwarf,Dwarf,GATES,rule_deity,Dwarven Gods,dwarven clerics petition their own gods,,UA,110,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep
rule_deity,Dwarven Gods,FEEDS_INTO,sys_alignment,Alignment,each deity holds a defined alignment,,UA,111,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep
rule_deity,Deity Followers,MODIFIES,cbt_encounter_reactions,Reputation,some deities' followers are distrusted,,UA,111,APPENDIX S: NON-HUMAN DEITIES,TRUE,page-sweep
