source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
race_subrace,Subrace,GATES,rule_multiclass,Multi-Class Options,each subrace permits specific combinations,,UA,72,CHARACTER RACE TABLE III.,TRUE,page-sweep
race_elf,Dark Elf,GATES,rule_multiclass,Multi-Class Options,widest range of combinations,,UA,72,CHARACTER RACE TABLE III.,TRUE,page-sweep
race_elf,Wild Elf,CONSTRAINS,rule_multiclass,Multi-Class Options,most restricted elven stock,,UA,72,CHARACTER RACE TABLE III.,TRUE,page-sweep
race_gnome,Deep Gnome,GATES,class_illusionist,Illusionist Combinations,svirfneblin gain illusionist options,,UA,72,CHARACTER RACE TABLE III.,TRUE,page-sweep
sys_armor,Full Plate,MODIFIES,cbt_damage,Damage Absorption,absorbs points per damage die,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
sys_armor,Full Plate,CONSTRAINS,cbt_damage,Absorption Capacity,a finite pool before repair is needed,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
cbt_damage,Exhausted Absorption,MODIFIES,cbt_armor_class,Armor Class,armor worsens by one class until repaired,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
hench_armorer,Armorer,GATES,sys_armor,Full Plate Repair,restoration requires a qualified armorer,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
hench_armorer,Full Plate Repair,CONSUMES,money_gp,Money,cost per point of absorbing power,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
hench_armorer,Full Plate Repair,CONSUMES,rule_time,Time,days per point restored,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
hench_armorer,Armorer,GATES,sys_armor,Full Plate Fitting,must be fitted to a specific wearer,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
sys_armor,Non-Magical Full Plate,CONSTRAINS,rule_player_character,Wearer,cannot be worn by anyone else,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
rule_shield,Buckler,CONSTRAINS,cbt_armor_class,Armor Class,protects against one chosen opponent per round,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
rule_shield,Buckler,GATES,cbt_missile,Crossbow and Sling,strapped to the arm so missile weapons remain usable,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
race,Small Demi-Humans,MODIFIES,rule_shield,Buckler,treated as a small shield for halflings and gnomes,,UA,76,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
rule_mount,Warhorse,DERIVED_FROM,rule_mount,Mount,trained specifically for combat,,UA,76,WARHORSES AND BARDING,TRUE,page-sweep
rule_mount,Warhorse Training,CONSUMES,money_gp,Money,selection and training are costly,,UA,76,WARHORSES AND BARDING,TRUE,page-sweep
rule_mount,Warhorse,EXCLUDES,cbt_morale,Shying,does not panic at noise or sudden movement,,UA,76,WARHORSES AND BARDING,TRUE,page-sweep
rule_barding,Barding,MODIFIES,cbt_armor_class,Mount Armor Class,armor for the mount,,UA,76,WARHORSES AND BARDING,TRUE,page-sweep
rule_barding,Barding,FEEDS_INTO,enc_encumbrance,Mount Encumbrance,adds to the animal's load,,UA,76,WARHORSES AND BARDING,FALSE,page-sweep
rule_spell_book,Casting Directly From Books,ALTERNATIVE_TO,rule_spell_memorization,Spell Memorization,a hazardous alternative route,,UA,80,Casting spells directly from books,TRUE,page-sweep
rule_spell_book,Casting Directly From Books,TRIGGERS,rule_item_destruction,Book Damage,risks ruining the tome,,UA,80,Casting spells directly from books,FALSE,page-sweep
rule_chance_know_spell,Chance to Know Spell,GATES,class_illusionist,Illusionist Spell Acquisition,same acquisition mechanic as magic-users,,UA,80,ACQUISITION OF ILLUSIONIST SPELLS,TRUE,page-sweep
