source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
rule_ceremony,Special Vows,EXCLUDES,class_paladin,Paladin,does not function on paladins,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
rule_ceremony,Special Vows,GATES,class_cavalier,Cavalier,works on cavaliers of any alignment,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
rule_ceremony,Hallowed Ground,EXCLUDES,rule_disease,Disease,ensorcelled trees are immune,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
rule_ceremony,Hallowed Ground,GATES,rule_stronghold,Permanent Grove,tied to the druid's base,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
rule_ceremony,Cast Out,MODIFIES,cbt_encounter_reactions,Natural Creatures,all natural creatures react negatively,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
rule_ceremony,Cast Out,MODIFIES,rule_mount,Domesticated Beasts,horses and dogs react badly,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
rule_ceremony,Cast Out,CONSTRAINS,class_druid,Druids and Followers,shunned by all druids,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
exp_level,Hierophant Druid,OVERRIDES,rule_ceremony,Cast Out,only a hierophant can fully neutralise it,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
exp_level,Caster Level,CONSTRAINS,rule_ceremony,Reversed Ceremony,the reversing druid must match or exceed the original,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,page-sweep
spell_cantrip,Bee Cantrip,TRIGGERS,cbt_damage,Bee Sting,likely to sting a living creature,,UA,50,Personal Cantrips:,TRUE,page-sweep
spell_cantrip,Bee Cantrip,TRIGGERS,rule_distraction,Violent Reaction,the subject reacts to the sting,,UA,50,Personal Cantrips:,TRUE,page-sweep
spell_cantrip,Bluelight,FEEDS_INTO,rule_light,Light,small sphere of illumination,,UA,50,Bluelight (Conjuration),TRUE,page-sweep
spell_cantrip,Bluelight,EXCLUDES,race_infravision,Infravision,does not affect heat or ultraviolet sight,,UA,50,Bluelight (Conjuration),TRUE,page-sweep
spell_cantrip,Bug Cantrip,TRIGGERS,gen_random_encounter,Summoned Insect,conjures a crawling creature,,UA,50,Personal Cantrips:,TRUE,page-sweep
spell_taunt,Itching,MODIFIES,cbt_armor_class,Armor Class,significant penalty while squirming,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_taunt,Itching,MODIFIES,cbt_tohit,To-Hit Roll,penalty while squirming,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_taunt,Itching,TRIGGERS,spell_disruption,Spell Disruption,ruins spells in the initial round,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_taunt,Rash,MODIFIES,comeliness,Comeliness,cumulative loss per day to a cap,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_taunt,Rash,MODIFIES,abil_dexterity,Dexterity,further loss after a week,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_cure_disease,Cure Disease,OVERRIDES,spell_taunt,Rash,removes the affliction,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_dispel_magic,Dispel Magic,OVERRIDES,spell_taunt,Rash,removes the affliction,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_taunt,Rash Removal,OVERRIDES,comeliness,Comeliness,all statistics return to normal,,UA,54,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_know_alignment,Know Alignment,FEEDS_INTO,sys_alignment,Alignment,reveals the target's alignment,,UA,54,Know Alignment (Divination),TRUE,page-sweep
