source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
spell_endure_cold_heat,Endure Cold/Heat,EXCLUDES,rule_temperature,Exposure Damage,protects across a wide temperature band,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep
rule_temperature,Temperature Extremes,MODIFIES,hit_points,Exposure Damage,damage per degree beyond the limit,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep
spell_endure_cold_heat,Endure Cold/Heat,MODIFIES,rule_temperature,Exposure Rate,damage rate drops from per turn to per hour,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep
rule_magical_attack,Magical Cold or Heat,OVERRIDES,spell_endure_cold_heat,Endure Cold/Heat,either form cancels either application,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep
monster_dragon,White Dragon Breath,TRIGGERS,spell_endure_cold_heat,Spell Cancellation,counts as magical cold,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep
spell_endure_cold_heat,Spell Breaking,EXCLUDES,cbt_damage,Damage,the recipient takes none in the breaking round,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,page-sweep
spell_enthrall,Enthrall,TRIGGERS,save_spell,Saving Throw vs Spell,listeners may resist,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
rule_languages,Shared Language,GATES,spell_enthrall,Enthrall,the audience must understand the speech,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
race,Racial Relationship,MODIFIES,spell_enthrall,Saving Throw,unfriendly races save at a bonus,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
exp_level,Level or Hit Dice,EXCLUDES,spell_enthrall,Enthrall,stronger creatures cannot be enthralled,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
abil_wisdom,Wisdom,EXCLUDES,spell_enthrall,Enthrall,high wisdom prevents the effect,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
spell_enthrall,Enthrall,OVERRIDES,abil_charisma,Perceived Charisma,the cleric is seen as having superhuman charisma,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
spell_enthrall,Enthrall,MODIFIES,hench_loyalty,Loyalty Base,large perceived loyalty bonus,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
spell_enthrall,Enthrall,MODIFIES,cbt_encounter_reactions,Reaction Adjustment,large perceived reaction bonus,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
spell_enthrall,Enthrall,EXCLUDES,spell_suggestion,Suggestion,listeners will not act on what they hear,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
cbt_melee,Attacking the Cleric,OVERRIDES,spell_enthrall,Enthrall,any hit or spell instantly cancels it,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
rule_declared_action,Any Other Action,OVERRIDES,spell_enthrall,Enthrall,the cleric must do nothing but speak,,UA,35,CLERIC SPELLS (2ND LEVEL),TRUE,page-sweep
spell_taunt,Taunt,TRIGGERS,cbt_melee,Forced Melee,affected creatures rush to attack the caster,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_taunt,Taunt,CONSTRAINS,cbt_missile,Ranged Attack,victims close to melee rather than shoot,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
monster_intelligence,Intelligence,GATES,spell_taunt,Taunt,minimum intelligence required to be affected,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
exp_level,Caster Level,MODIFIES,spell_taunt,Area of Effect,hit dice affected scale with level,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
spell_taunt,Taunt,CONSTRAINS,gen_random_encounter,Mixed Groups,only one creature type may be affected,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
rule_barrier,Impassable Boundary,OVERRIDES,spell_taunt,Taunt,separation breaks the compulsion,,UA,53,MAGIC-USER SPELLS (2ND LEVEL),TRUE,page-sweep
