source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
wpn_stats,Aklys,ALTERNATIVE_TO,cbt_missile,Missile or Melee,usable both ways and retrievable by thong,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
wpn_stats,Aklys,TRIGGERS,rule_entanglement,Entanglement,a portion of hits entangle the target,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
monster_size,Target Size,MODIFIES,rule_entanglement,Entanglement,larger targets may pull the thrower prone instead,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
rule_entanglement,Entanglement,TRIGGERS,rule_prone,Prone or Dismounted,man-sized targets are jerked down,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
rule_entanglement,Entanglement,CONSTRAINS,rule_declared_action,Action,a round must be spent disentangling,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
cbt_damage,Cutting Damage,OVERRIDES,rule_entanglement,Entanglement,severing the thong frees the victim,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
wpn_stats,Atlatl,MODIFIES,wpn_range,Range,leverage extends throwing distance,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
wpn_stats,Atlatl,MODIFIES,cbt_tohit,To-Hit Roll,improved accuracy,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
wpn_stats,Atlatl Javelin,EXCLUDES,cbt_damage,Reduced Damage,lighter javelins do full damage due to velocity,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
wpn_stats,Blowgun,EXCLUDED_FROM,cbt_melee,Battlefield Use,fragile and impossible in a melee,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
rule_distraction,Jostling,EXCLUDES,wpn_stats,Blowgun,any disturbance makes a hit impossible,,UA,77,DESCRIPTIONS OF NEW WEAPON TYPES,TRUE,page-sweep
wpn_stats,Man Catcher,TRIGGERS,rule_entanglement,Capture,holds the victim fast,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
wpn_stats,Man Catcher,EXCLUDES,rule_shield,Shield Bonus,captured victim loses shield benefit,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
wpn_stats,Man Catcher,EXCLUDES,dex_defensive_adj,Dexterity Bonus,captured victim loses dexterity benefit,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
wpn_stats,Man Catcher,MODIFIES,hit_points,Hit Points,automatic damage per round while held,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
wpn_stats,Man Catcher,TRIGGERS,rule_prone,Prone,chance of being pulled off the feet,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
str_bend_bars,Bend Bars,OVERRIDES,wpn_stats,Man Catcher,a successful roll breaks the victim free,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
str_bend_bars,Escape Attempt,MODIFIES,hit_points,Hit Points,damage taken per attempt,unless gloved,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
cbt_damage,Cutting the Pole,OVERRIDES,wpn_stats,Man Catcher,allies may hack through the shaft,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
wpn_stats,Sap,TRIGGERS,rule_unconsciousness,Unconsciousness,concusses the target,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
rule_helmet,Head Covering,EXCLUDES,rule_unconsciousness,Sap Knockout,any helm negates the chance entirely,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
abil_strength,Strength,MODIFIES,rule_unconsciousness,Sap Knockout,chance scales per point of strength,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
str_exceptional,Exceptional Strength,OVERRIDES,rule_unconsciousness,Sap Knockout,guarantees unconsciousness,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
rule_hit_location,Head Strike,GATES,rule_unconsciousness,Sap Knockout,only head blows can concuss,,UA,78,"ARMOR, ARMOR CLASS & WEAPONS",TRUE,page-sweep
