source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
sys_armor,Field Plate,MODIFIES,cbt_armor_class,Armor Class,new armor type improves the rating,,UA,26,ARMOR CLASS TABLE,TRUE,page-sweep
sys_armor,Full Plate,MODIFIES,cbt_armor_class,Armor Class,best non-magical protection,,UA,26,ARMOR CLASS TABLE,TRUE,page-sweep
sys_armor,Bronze Plate,MODIFIES,cbt_armor_class,Armor Class,new armor type,,UA,26,ARMOR CLASS TABLE,TRUE,page-sweep
money_gp,Money,CONSTRAINS,sys_armor,Field and Full Plate,extremely costly,,UA,26,BASIC EQUIPMENT AND SUPPLIES COSTS,TRUE,page-sweep
rule_shield,Buckler,MODIFIES,cbt_armor_class,Armor Class,new shield type,,UA,26,BASIC EQUIPMENT AND SUPPLIES COSTS,TRUE,page-sweep
sys_equipment,New Weapons,FEEDS_INTO,wpn_stats,Weapon Statistics,expanded arms list,,UA,26,BASIC EQUIPMENT AND SUPPLIES COSTS,TRUE,page-sweep
sys_classes,Character Class,MODIFIES,prof_weapon,Initial Proficiencies,expanded table by class,,UA,26,WEAPON PROFICIENCY TABLE,TRUE,page-sweep
class_barbarian,Barbarian,MODIFIES,prof_weapon,Initial Proficiencies,most starting weapons of any class,,UA,26,WEAPON PROFICIENCY TABLE,TRUE,page-sweep
class_barbarian,Barbarian,MODIFIES,prof_nonproficiency_penalty,Non-Proficiency Penalty,smallest penalty of any class,,UA,26,WEAPON PROFICIENCY TABLE,TRUE,page-sweep
class_druid,Druid,MODIFIES,prof_nonproficiency_penalty,Non-Proficiency Penalty,largest penalty,,UA,26,WEAPON PROFICIENCY TABLE,TRUE,page-sweep
exp_level,Experience Level,MODIFIES,prof_weapon,Added Proficiencies,rate of gain differs by class,,UA,26,WEAPON PROFICIENCY TABLE,TRUE,page-sweep
class_cavalier,Cavalier,CONSTRAINS,prof_weapon,Initial Proficiencies,some slots are pre-assigned,,UA,26,WEAPON PROFICIENCY TABLE,TRUE,page-sweep
wpn_stats,Weapon Length,FEEDS_INTO,cbt_initiative,Order of Attack,tabulated per weapon,,UA,27,"HAND HELD WEAPON TYPES, GENERAL DATA",TRUE,page-sweep
wpn_space_required,Space Required,CONSTRAINS,cbt_melee,Melee Combat,tabulated per weapon,,UA,27,"HAND HELD WEAPON TYPES, GENERAL DATA",TRUE,page-sweep
wpn_speed_factor,Speed Factor,FEEDS_INTO,cbt_initiative,Initiative,tabulated per weapon,,UA,27,"HAND HELD WEAPON TYPES, GENERAL DATA",TRUE,page-sweep
wpn_type_vs_ac,Armor Class Adjustment,MODIFIES,cbt_tohit,To-Hit Roll,per weapon against each armor class,,UA,27,"HAND HELD WEAPON TYPES, GENERAL DATA",TRUE,page-sweep
cbt_armor_class,Target Armor Class,FEEDS_INTO,wpn_type_vs_ac,Armor Class Adjustment,adjustment varies across the whole AC range,,UA,27,"HAND HELD WEAPON TYPES, GENERAL DATA",TRUE,page-sweep
