source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
rule_generation_method_v,Method V,ALTERNATIVE_TO,rule_ability_generation,Ability Score Generation,class-targeted generation,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep
race,Human,GATES,rule_generation_method_v,Method V,humans only,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep
sys_classes,Desired Class,FEEDS_INTO,rule_generation_method_v,Dice Allocation,dice per ability vary by class,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep
rule_generation_method_v,Method V,OVERRIDES,sys_ability_scores,Minimum Requirement,scores are raised to the class minimum,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep
rule_generation_method_v,Method V,CONSTRAINS,sys_ability_scores,Maximum Allowable,scores are lowered to the class maximum,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep
comeliness,Comeliness,DERIVED_FROM,rule_generation_method_v,Method V,generated alongside the six core scores,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep
rule_dm_discretion,DM Approval,GATES,rule_generation_method_v,Class Selection,the referee must approve the chosen class,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep
class_barbarian,Barbarian,CONSTRAINS,abil_wisdom,Wisdom,a maximum rather than a minimum,,UA,74,GENERATION OF ABILITY SCORES,TRUE,page-sweep
prof_specialization,Weapon Specialization,GATES,class_fighter,Fighter,restricted to fighters and rangers,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
rule_multiclass,Multi-Class,EXCLUDED_FROM,prof_specialization,Weapon Specialization,single-classed characters only,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
rule_char_gen,Character Creation,GATES,prof_specialization,Weapon Specialization,the choice must be made at creation,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
prof_specialization,Weapon Specialization,CONSUMES,prof_weapon,Proficiency Slots,costs two slots,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
sys_equipment,Bow Specialization,CONSUMES,prof_weapon,Proficiency Slots,bows cost an additional slot,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
prof_specialization,Weapon Specialization,MODIFIES,cbt_tohit,To-Hit Roll,bonus with the chosen weapon,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
prof_specialization,Weapon Specialization,MODIFIES,cbt_damage,Damage,bonus with the chosen weapon,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
prof_specialization,Weapon Specialization,MODIFIES,cbt_attacks_per_round,Attacks Per Round,increased rate,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
class_fighter,Fighter,GATES,sys_equipment,New Weapon Types,fighters may use every new weapon,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
class_ranger,Ranger,GATES,prof_specialization,Weapon Specialization,available to the sub-class,,UA,18,CHARACTER CLASSES (FIGHTER),TRUE,page-sweep
exp_level,Cavalier Level,GATES,class_followers,Cavalier Followers,followers arrive at name level,,UA,74,Followers for Cavaliers,TRUE,page-sweep
class_cavalier,Cavalier,GATES,hench_henchmen,Cavalier Retainers,distinct retainer rules,,UA,75,Henchmen (Retainers) for Cavaliers,TRUE,page-sweep
hit_points,Starting Hit Points,MODIFIES,rule_char_gen,Character Generation,revised starting hit point rules,,UA,74,Starting Hit Points for Player Characters,TRUE,page-sweep
