source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
abil_strength,Strength Bonus,EXCLUDED_FROM,cbt_missile,Missile Fire,does not apply by default,,DMG,64,MISSILE DISCHARGE,TRUE,page-sweep
sys_equipment,Special Heavy Weapons,GATES,abil_strength,Strength Bonus,must be specially equipped to benefit,,DMG,64,MISSILE DISCHARGE,TRUE,page-sweep
abil_strength,Strength Bonus,EXCLUDED_FROM,wpn_range,Weapon Range,never extends range,,DMG,64,MISSILE DISCHARGE,TRUE,page-sweep
sys_equipment,Special Heavy Weapons,CONSUMES,money_gp,Money,acquisition cost at DM adjudication,,DMG,64,MISSILE DISCHARGE,TRUE,page-sweep
dex_reaction_adj,Dexterity Attacking Adjustment,MODIFIES,cbt_initiative,Initiative,adjusts the individual's initiative die,,DMG,64,MISSILE DISCHARGE,TRUE,page-sweep
dex_reaction_adj,Dexterity Attacking Adjustment,OVERRIDES,cbt_initiative,Party Initiative,individual may fire before the winning side,,DMG,64,MISSILE DISCHARGE,TRUE,page-sweep
dex_reaction_adj,Dexterity Attacking Adjustment,MODIFIES,cbt_tohit,Missile To-Hit,penalty or bonus when discharging,,DMG,64,MISSILE DISCHARGE,TRUE,page-sweep
monster_special,Giant-Hurled Boulders,EXCLUDES,dex_defensive_adj,Dexterity Armor Class Bonus,target loses the dexterity component,,DMG,64,Special Note Regarding Giant And Machine Missiles:,TRUE,page-sweep
rule_siege_engine,Siege Machine Missiles,EXCLUDES,dex_defensive_adj,Dexterity Armor Class Bonus,target loses the dexterity component,,DMG,64,Special Note Regarding Giant And Machine Missiles:,TRUE,page-sweep
rule_cover,Cover,MODIFIES,cbt_armor_class,Armor Class,large bonus scaling with coverage,,DMG,64,Missile Fire Cover And Concealment Adjustments:,TRUE,page-sweep
rule_concealment,Concealment,MODIFIES,cbt_armor_class,Armor Class,smaller bonus scaling with screening,,DMG,64,Missile Fire Cover And Concealment Adjustments:,TRUE,page-sweep
rule_cover,Cover,ALTERNATIVE_TO,rule_concealment,Concealment,hard protection versus soft screening,,DMG,64,Missile Fire Cover And Concealment Adjustments:,TRUE,page-sweep
campaign_construction,Fortification,FEEDS_INTO,rule_cover,Cover,parapets embrasures and arrow slits,,DMG,64,Missile Fire Cover And Concealment Adjustments:,TRUE,page-sweep
rule_terrain,Thick Brush,FEEDS_INTO,rule_concealment,Concealment,terrain provides screening,,DMG,64,Missile Fire Cover And Concealment Adjustments:,TRUE,page-sweep
time_segment_round_turn,Portion of Round Visible,FEEDS_INTO,rule_cover,Cover,being seen briefly counts as cover,,DMG,64,Missile Fire Cover And Concealment Adjustments:,TRUE,page-sweep
rule_cover,Cover,MODIFIES,save_matrix,Saving Throws,cover affects saves as well,,DMG,64,Missile Fire Cover And Concealment Adjustments:,FALSE,page-sweep
