source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
rule_vessel,Vessel Type,FEEDS_INTO,rule_hull_value,Hull Value,damage a ship sustains before sinking,,DMG,54,Hull Values:,TRUE,page-sweep
rule_hull_value,Hull Value,GATES,rule_ship_repair,Repairing Damage,threshold forces repair,,DMG,54,Repairing Damage:,TRUE,page-sweep
rule_ship_repair,Repairing Damage,CONSTRAINS,rule_waterborne_travel,Sailing,severe damage forces port,,DMG,54,Repairing Damage:,TRUE,page-sweep
rule_ship_repair,Repairing Damage,CONSUMES,money_gp,Money,cost at DM option,,DMG,54,Repairing Damage:,TRUE,page-sweep
rule_ship_repair,Repairing Damage,CONSUMES,rule_time,Time,repair duration,,DMG,54,Repairing Damage:,TRUE,page-sweep
rule_siege_engine,Siege Attack,MODIFIES,rule_hull_value,Hull Value,damage to ships from attack forms,,DMG,54,Hull Values:,TRUE,page-sweep
rule_vessel,Vessel Type,FEEDS_INTO,rule_ship_dimensions,Length and Width,size range per vessel,,DMG,54,Length and Width:,TRUE,page-sweep
rule_ship_dimensions,Ship Dimensions,CONSTRAINS,cbt_melee,Deck Combat,fighting space aboard,,DMG,54,Length and Width:,FALSE,page-sweep
rule_wind,Wind Direction,GATES,rule_ship_propulsion,Sails or Oars,which propulsion is usable,,DMG,54,Wind Direction and Force:,TRUE,page-sweep
rule_wind,Wind Force,MODIFIES,ex_movement_rate,Ship Movement,speed by wind strength,,DMG,54,Wind Direction and Force:,TRUE,page-sweep
rule_current,Ocean Currents,MODIFIES,ex_movement_rate,Ship Movement,aid or hinder passage,,DMG,54,Wind Direction and Force:,TRUE,page-sweep
rule_wind,Strong Gale or Worse,TRIGGERS,rule_ship_damage,Ship Damage,percentage chance per check,,DMG,54,Wind Direction and Force:,TRUE,page-sweep
rule_ship_damage,Ship Damage,TRIGGERS,rule_capsizing,Capsizing,chance rises with wind force,,DMG,54,Wind Direction and Force:,TRUE,page-sweep
rule_ship_damage,Ship Damage,TRIGGERS,rule_item_destruction,Broken Mast or Beams,structural failure,,DMG,54,Wind Direction and Force:,TRUE,page-sweep
rule_ship_damage,Ship Damage,TRIGGERS,rule_man_overboard,Man Overboard,crew blown from the deck,,DMG,54,Wind Direction and Force:,TRUE,page-sweep
rule_man_overboard,Man Overboard,TRIGGERS,ex_swimming,Swimming,crew must survive the water,,DMG,54,Wind Direction and Force:,FALSE,page-sweep
rule_capsizing,Capsizing,TRIGGERS,death_drowning,Drowning,vessel lost,,DMG,54,Wind Direction and Force:,FALSE,page-sweep
rule_time,Six Hour Interval,GATES,rule_ship_damage,Ship Damage Check,checked periodically until winds subside,,DMG,54,Wind Direction and Force:,TRUE,page-sweep
rule_ship_propulsion,Rowing,TRIGGERS,fatigue,Exhaustion,after sustained rowing,,DMG,54,Exhaustion:,TRUE,page-sweep
ex_movement_rate,Maximum Speed,MODIFIES,fatigue,Exhaustion,onset far faster at maximum,,DMG,54,Exhaustion:,TRUE,page-sweep
fatigue,Exhaustion,CONSTRAINS,ex_movement_rate,Ship Movement,oared vessels only,,DMG,54,Exhaustion:,TRUE,page-sweep
rule_ship_propulsion,Oared Ship,MODIFIES,cbt_initiative,Standing Start,can move from standstill in one round,,DMG,54,Movement:,TRUE,page-sweep
rule_uncontrolled_fire,Uncontrolled Fire,CONSUMES,rule_hull_value,Hull Value,burning time until destruction,,DMG,55,Ships' Burning Time of Uncontrolled Fires:,TRUE,page-sweep
rule_vessel,Vessel Type,FEEDS_INTO,rule_uncontrolled_fire,Burning Time,time varies by ship,,DMG,55,Ships' Burning Time of Uncontrolled Fires:,TRUE,page-sweep
rule_oil,Flaming Oil,TRIGGERS,rule_uncontrolled_fire,Uncontrolled Fire,fire started aboard,,DMG,55,Ships' Burning Time of Uncontrolled Fires:,FALSE,page-sweep
rule_underwater,Underwater Adventures,GATES,rule_water_breathing,Breathing,first requirement,,DMG,56,Breathing:,TRUE,page-sweep
rule_underwater,Underwater Combat,CONSTRAINS,rule_spell_casting,Underwater Spell Use,many spells fail or alter,,DMG,57,Underwater spell use:,TRUE,page-sweep
spell_component_verbal,Verbal Component,CONSTRAINS,rule_spell_casting,Underwater Casting,speech is impossible submerged,,DMG,57,Underwater spell use:,TRUE,page-sweep
rule_underwater,Underwater,MODIFIES,spell_fireball,Fire Spells,fire-based magic is negated,,DMG,57,Underwater spell use:,TRUE,page-sweep
