source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
hench_alchemist,Alchemist,GATES,item_brew_potion,Potion Fabrication,compounds magical substances,,DMG,29,Description Of Occupations and Professions:,TRUE,section-sweep
campaign_settlement,City,GATES,hench_alchemist,Alchemist,found only in cities,,DMG,29,Description Of Occupations and Professions:,TRUE,section-sweep
hench_alchemist,Alchemist,CONSUMES,money_gp,Money,bonus plus a stocked laboratory,,DMG,29,Description Of Occupations and Professions:,TRUE,section-sweep
hench_alchemist,Alchemist,CONSTRAINS,rule_time,Employment Term,requires a year's guaranteed employment,,DMG,29,Description Of Occupations and Professions:,TRUE,section-sweep
class_followers,Soldiers,CONSTRAINS,hench_armorer,Armorer,one armorer required per forty soldiers,,DMG,29,Description Of Occupations and Professions:,TRUE,section-sweep
class_followers,Troop Count,MODIFIES,hench_armorer,Armorer Spare Time,production time falls as troops rise,,DMG,29,Description Of Occupations and Professions:,TRUE,section-sweep
hench_armorer,Armorer,CONSUMES,money_gp,Money,workroom and forge required,,DMG,29,Description Of Occupations and Professions:,TRUE,section-sweep
tbl_armorer_skill,Armorer Skill Level,GATES,sys_armor,Armor,which armor types can be fashioned,,DMG,29,Description Of Occupations and Professions:,TRUE,section-sweep
campaign_territory,Homeland,GATES,hench_nonhuman_troops,Non-Human Soldiers,enlisted only where they dwell,,DMG,31,Non-Human Soldiers:,TRUE,section-sweep
sys_alignment,Shared Cause or Alignment,GATES,hench_nonhuman_troops,Non-Human Soldiers,must champion their cause,,DMG,31,Non-Human Soldiers:,TRUE,section-sweep
monster_intelligence,Low Intelligence,MODIFIES,hench_nonhuman_troops,Non-Human Soldiers,serve far cheaper,,DMG,31,Non-Human Soldiers:,TRUE,section-sweep
hench_nonhuman_troops,Evil Non-Human Troops,TRIGGERS,rule_looting,Atrocity,expect to loot and kill captives,,DMG,31,Non-Human Soldiers:,TRUE,section-sweep
hench_nonhuman_troops,Evil Non-Human Troops,MODIFIES,sys_alignment,Alignment,employing them carries alignment weight,,DMG,31,Non-Human Soldiers:,FALSE,section-sweep
race_dwarf,Dwarven Troops,CONSUMES,money_gp,Money,double rates unless aiding their own cause,,DMG,31,Non-Human Soldiers:,TRUE,section-sweep
race_gnome,Gnome and Halfling Troops,GATES,hench_nonhuman_troops,Non-Human Soldiers,serve only for their own cause,,DMG,31,Non-Human Soldiers:,TRUE,section-sweep
race_elf,Elven Troops,GATES,hench_nonhuman_troops,Non-Human Soldiers,serve against hated foes or for a cause only,,DMG,31,Non-Human Soldiers:,TRUE,section-sweep
race_half_elf,Half-Human Troops,ALTERNATIVE_TO,hench_nonhuman_troops,Non-Human Soldiers,found with either parent race,,DMG,31,Non-Human Soldiers:,TRUE,section-sweep
money_gp,Initial Payment,MODIFIES,rule_henchman_acceptance,Acceptance Interest,scales with offer per applicant level,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
rule_henchman_acceptance,Acceptance Interest,CONSTRAINS,rule_henchman_acceptance,Acceptance Interest,payment alone caps interest,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
sys_equipment,Complete Equipment,GATES,rule_henchman_acceptance,Acceptance Interest,must be provided by class,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
item_magic_item,Magic Items Offered,MODIFIES,rule_henchman_acceptance,Acceptance Interest,large bonus per usable item,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
sys_classes,Character Class,CONSTRAINS,item_magic_item,Usable Magic Items,henchman must be able to use them,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
rule_quarters_support,Quarters and Support,MODIFIES,rule_henchman_acceptance,Acceptance Interest,small bonus if offered large penalty if not,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
rule_adventuring_involvement,Stated Activity and Duties,MODIFIES,rule_henchman_acceptance,Acceptance Interest,role must be described,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
sys_treasure,Treasure Share,MODIFIES,rule_henchman_acceptance,Acceptance Interest,share must be stated in advance,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
rule_henchman_acceptance,Acceptance Interest,GATES,hench_henchmen,Henchmen,determines whether the offer is taken,,DMG,35,Cost Of Successful Employment:,TRUE,section-sweep
