source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
tbl_info_discovery,Information Discovery Table,RESOLVED_BY,rule_field_tier,Field Tier,four knowledge tiers,,DMG,33,Information Discovery Time And Cost Table:,TRUE,section-sweep
tbl_info_discovery,Information Discovery Table,RESOLVED_BY,rule_question_difficulty,Question Nature,general specific or exacting,,DMG,33,Information Discovery Time And Cost Table:,TRUE,section-sweep
tbl_info_discovery,Information Discovery Table,CONSUMES,rule_time,Time,rounds hours or days by cell,,DMG,33,Information Discovery Time And Cost Table:,TRUE,section-sweep
tbl_info_discovery,Information Discovery Table,CONSUMES,money_gp,Money,daily cost varies by field tier,,DMG,33,Information Discovery Time And Cost Table:,TRUE,section-sweep
tbl_info_discovery,Information Discovery Table,EXCLUDES,rule_question_difficulty,Exacting Out-of-Field,unanswerable outside the sage's fields,,DMG,33,Information Discovery Time And Cost Table:,TRUE,section-sweep
campaign_settlement,Distance to Town,MODIFIES,tbl_info_discovery,Information Discovery,doubles time and cost when remote,,DMG,33,Information Discovery Time And Cost Table:,TRUE,section-sweep
rule_sage_chance_to_know,Low Roll Within Spread,OVERRIDES,tbl_info_discovery,Cost,materials already on hand,,DMG,33,Information Discovery Time And Cost Table:,TRUE,section-sweep
tbl_sage_fields,Number of Fields,RESOLVED_BY,rule_dice_probability,Dice Roll,minor fields and specialties rolled,,DMG,31,Sage Ability:,TRUE,section-sweep
tbl_sage_fields,Minor Fields,CONSTRAINS,hench_sage,Sage,expertise limited to rolled fields,,DMG,31,Sage Ability:,TRUE,section-sweep
tbl_sage_special_categories,Special Categories,DERIVED_FROM,tbl_sage_fields,Major Field,specialties sit inside the major field,,DMG,31,Sage Ability:,TRUE,section-sweep
hench_sage,Sage,GATES,rule_information,General Discussion,can discuss any field regardless of expertise,,DMG,31,Sage Ability:,TRUE,section-sweep
hench_sage,Sage,EXCLUDED_FROM,tbl_sage_special_categories,Other Fields' Specialties,no expertise outside own fields,,DMG,31,Sage Ability:,TRUE,section-sweep
tbl_gemcutter_skill,Gemcutter Skill Level,RESOLVED_BY,rule_dice_probability,Dice Roll,rolled separately from jeweler skill,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
tbl_gemcutter_skill,Gemcutter Skill Level,MODIFIES,tbl_gem_value,Gem Value,may improve the stone,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
tbl_gemcutter_skill,Gemcutter Skill Level,TRIGGERS,rule_item_destruction,Ruined Stone,a bad roll destroys the gem,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
tbl_gemcutter_skill,Superb Gemcutter,MODIFIES,tbl_gemcutter_skill,Gemcutter Skill,better odds and a wider improvement band,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
rule_secret_roll,Secret Skill Level,GATES,tbl_gemcutter_skill,Gemcutter Skill,players never learn the skill level,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
race_dwarf,Dwarven Jeweler,MODIFIES,hench_jeweler,Jeweler Skill,adds to skill determination,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
race_gnome,Gnomish Jeweler,MODIFIES,tbl_gemcutter_skill,Gemcutter Skill,large bonus to cutting specifically,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
race_gnome,Gnomish Jeweler,EXCLUDED_FROM,hench_jeweler,Jeweler Skill,adds nothing to appraisal skill,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
race,Demihuman Craftsmen,CONSUMES,money_gp,Money,double the human wage,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
tbl_mercenary_types,Mercenary Troop Type,FEEDS_INTO,hench_mercenary,Mercenary Soldier,type and number encountered,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
rule_dm_discretion,DM Discretion,GATES,tbl_mercenary_types,Mercenary Availability,which types can be found,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
tbl_mercenary_types,Mercenary Types,CONSTRAINS,hench_mercenary,Mercenary Soldier,types are seldom mixed,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
hench_mercenary,Mercenary Soldier,GATES,hench_serjeant,Serjeant,one leader required per group,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
hench_mercenary,Regular Soldiers,DERIVED_FROM,hit_points,Hit Points,zero level with a narrow hit point band,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
hench_mercenary,Troop Type,GATES,hench_ship_master,Captains,a captain hired per troop type,,DMG,30,Gemcutter Skill Level*,TRUE,section-sweep
