source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
rule_dm_discretion,DM Discretion,GATES,rule_deity,Divine Intervention,referee sets deity involvement,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
rule_piety,Exemplary Faithfulness,GATES,rule_deity,Divine Intervention,prerequisite for any aid,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
rule_deity,Divine Intervention,TRIGGERS,gen_random_encounter,Sent Creature,a creature may be dispatched to aid,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
exp_level,Experience Level,MODIFIES,rule_deity,Divine Intervention,chance the deity itself appears,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
rule_deity,Previous Intervention,MODIFIES,rule_deity,Divine Intervention,each prior aid reduces the chance,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
sys_alignment,Alignment Behavior,MODIFIES,rule_deity,Divine Intervention,medial or borderline conduct penalises,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
rule_deity,Opposed Deity Present,MODIFIES,rule_deity,Divine Intervention,confrontation with another god deters,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
sys_alignment,Opposing Diametric Alignment,MODIFIES,rule_deity,Divine Intervention,small bonus,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
rule_quest,Serving the Deity Proximately,MODIFIES,rule_deity,Divine Intervention,largest single bonus,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
rule_planar_travel,Outer Planes,EXCLUDES,rule_deity,Divine Intervention,deities will not intervene in others' homes,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
rule_planar_travel,Positive and Negative Material Planes,EXCLUDES,rule_deity,Divine Intervention,no deity ventures there,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
rule_planar_travel,Elemental Planes,CONSTRAINS,rule_deity,Divine Intervention,DM option depending on elemental gods,,DMG,112,CONDUCTING THE GAME,TRUE,page-sweep
death_character,Deprived of Material Body,TRIGGERS,rule_deity,Return to Own Plane,gods are banished not slain,,DMG,112,Demi-Gods And Gods:,TRUE,page-sweep
monster_demon_devil,Demons and Devils,DERIVED_FROM,rule_deity,Banishment,same mechanism as gods,,DMG,112,Demi-Gods And Gods:,TRUE,page-sweep
rule_multiple_characters,Multiple Characters per Player,CONSTRAINS,rule_player_character,Player Character,discouraged as a campaign practice,,DMG,111,MULTIPLE CHARACTERS FOR A SINGLE PLAYER,TRUE,page-sweep
item_brew_potion,Potion Manufacture,CONSUMES,rule_special_ingredient,Special Ingredient,each potion requires a specific creature part,,DMG,117,MAGICAL RESEARCH (SCROLLS),TRUE,page-sweep
gen_random_encounter,Monster,FEEDS_INTO,rule_special_ingredient,Special Ingredient,ingredients come from slain creatures,,DMG,117,MAGICAL RESEARCH (SCROLLS),TRUE,page-sweep
class_cleric,Cleric,GATES,rule_special_ingredient,Saintly Ingredients,some components only a cleric may use,,DMG,117,MAGICAL RESEARCH (SCROLLS),TRUE,page-sweep
item_brew_potion,Potion Manufacture,TRIGGERS,item_delusion_potion,Delusion Potion,failures become delusion potions,optional failure rule,DMG,117,MAGICAL RESEARCH (SCROLLS),TRUE,page-sweep
item_scroll,Scroll,DERIVED_FROM,rule_spell_memorization,Spell Storage,scrolls are storage space for spells,,DMG,117,Manufacture of Scrolls:,TRUE,page-sweep
sys_classes,Character Class,CONSTRAINS,item_scribe_scroll,Scroll Inscription,each class scribes its own spells,,DMG,117,Manufacture of Scrolls:,TRUE,page-sweep
class_cleric,Cleric,GATES,item_scroll,Clerical Protection Scrolls,devils possession and undead,,DMG,117,Manufacture of Scrolls:,TRUE,page-sweep
class_magic_user,Magic-User,GATES,item_scroll,Arcane Protection Scrolls,demons elementals lycanthropes magic petrification,,DMG,117,Manufacture of Scrolls:,TRUE,page-sweep
item_scroll,Curse Scroll,EXCLUDED_FROM,sys_classes,Class Restriction,any spell user may scribe one,,DMG,117,Manufacture of Scrolls:,TRUE,page-sweep
exp_level,Experience Level,GATES,item_scribe_scroll,Scroll Inscription,seventh level or higher required,,DMG,117,Manufacture of Scrolls:,TRUE,page-sweep
rule_spell_level,Spell Level,CONSTRAINS,item_scribe_scroll,Scroll Inscription,cannot scribe spells above one's casting ability,,DMG,117,Manufacture of Scrolls:,TRUE,page-sweep
spell_write,Write,OVERRIDES,rule_spell_level,Spell Level Limit,permits recording higher level spells for reference,,DMG,117,Manufacture of Scrolls:,TRUE,page-sweep
rule_holy_water,Holy Water Receptacle,CONSTRAINS,rule_holy_water,Holy Water,vessel type matters,,DMG,115,Holy/Unholy Water Receptacles:,TRUE,page-sweep
item_enchant,Fabrication of Magic Items,CONSUMES,money_gp,Money,substantial cost,,DMG,116,FABRICATION OF MAGIC ITEMS,TRUE,page-sweep
item_enchant,Fabrication of Magic Items,CONSUMES,rule_time,Time,extended period of work,,DMG,116,FABRICATION OF MAGIC ITEMS,TRUE,page-sweep
hench_alchemist,Alchemist,MODIFIES,item_brew_potion,Potion Manufacture,assists the process,,DMG,116,FABRICATION OF MAGIC ITEMS,TRUE,page-sweep
