source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
race,Race,CONSTRAINS,rule_multiclass,Multi-Classed Assassin,which second class is permitted,,DMG,18,MULTI-CLASSED ASSASSIN TABLE,TRUE,page-sweep
rule_multiclass,Multi-Classed Assassin,EXCLUDED_FROM,race_dwarf,Dwarf,no other class permitted,,DMG,18,MULTI-CLASSED ASSASSIN TABLE,TRUE,page-sweep
rule_multiclass,Multi-Classed Assassin,EXCLUDED_FROM,race_elf,Elf,no other class permitted,,DMG,18,MULTI-CLASSED ASSASSIN TABLE,TRUE,page-sweep
rule_multiclass,Multi-Classed Assassin,EXCLUDED_FROM,race_half_elf,Half-Elf,no other class permitted,,DMG,18,MULTI-CLASSED ASSASSIN TABLE,TRUE,page-sweep
exp_level,Experience Level,GATES,rule_grandfather_assassins,Grandfather of Assassins,leader of all assassins,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_grandfather_assassins,Grandfather of Assassins,FEEDS_INTO,class_followers,Followers,fixed pyramid of levelled followers,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
race,Race,FEEDS_INTO,class_followers,Assassin Followers,race rolled per follower,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
class_followers,Assassin Followers,GATES,hench_henchmen,Henchmen,developed from follower abilities,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_grandfather_assassins,Grandfather of Assassins,FEEDS_INTO,hench_mercenary,Mercenary Troops,well-equipped cavalry infantry and missile,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_displacement,Displacing the Leader,TRIGGERS,class_followers,Followers,most followers depart,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_displacement,Displacing the Leader,TRIGGERS,rule_follower_arrival,Follower Arrival,new following accrues over time,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_follower_arrival,Follower Arrival,CONSUMES,rule_time,Time,delay before first arrival then staggered,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_follower_arrival,Follower Arrival,CONSTRAINS,class_followers,Followers,unreceived followers depart forever,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
hench_henchmen,Henchman or Servant,OVERRIDES,rule_follower_arrival,Follower Arrival,may receive followers in the master's absence,if designated,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
exp_level,Experience Level,GATES,rule_paladin_warhorse,Paladin's Warhorse,called at fourth level or higher,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_paladin_warhorse,Paladin's Warhorse,TRIGGERS,rule_quest,Journey to Claim the Steed,mount must be sought and won,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_quest,Journey to Claim the Steed,CONSUMES,rule_time,Time,days to weeks of travel,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_quest,Journey to Claim the Steed,TRIGGERS,cbt_melee,Mortal Combat,may be guarded by an evil fighter,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
exp_level,Experience Level,MODIFIES,rule_quest,Guardian of the Steed,guardian matches paladin level,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_paladin_warhorse,Paladin's Warhorse,CONSUMES,rule_time,Time,serves ten years then must be replaced,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_aging,Aging,CONSTRAINS,rule_paladin_warhorse,Paladin's Warhorse,steed becomes too old to be useful,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
exp_level,Experience Level,MODIFIES,rule_paladin_warhorse,Paladin's Warhorse,minimum hit points per die scale with paladin level,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
class_paladin_loss,Loss of Paladinhood,TRIGGERS,rule_paladin_warhorse,Paladin's Warhorse,immutable enmity and the steed flees,,DMG,18,CHARACTER CLASSES (FOLLOWERS),TRUE,page-sweep
rule_spying,Spying,GATES,rule_mission_category,Mission Category,simple difficult or extraordinary,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
rule_mission_category,Mission Category,FEEDS_INTO,tbl_assassin_spying,Assassin Spying Table,success chance by category,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
exp_level,Experience Level,FEEDS_INTO,tbl_assassin_spying,Assassin Spying Table,success chance by spy level,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
rule_mission_category,Mission Category,CONSUMES,rule_time,Time,duration scales with difficulty,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
rule_mission_category,Extraordinary Mission,GATES,rule_disguise,Insinuation,long-term association required,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
rule_time,Days Spent Spying,MODIFIES,rule_spy_discovery,Chance of Discovery,cumulative per day to a ceiling,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
exp_level,Experience Level,MODIFIES,rule_spy_discovery,Chance of Discovery,spy level subtracts from the chance,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
rule_spy_discovery,Chance of Discovery,CONSTRAINS,rule_spy_discovery,Chance of Discovery,never falls below a minimum,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
rule_precautions,Precautions Against Spying,MODIFIES,rule_spy_discovery,Chance of Discovery,defender countermeasures,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
rule_player_character,Player Character Spy,OVERRIDES,tbl_assassin_spying,Assassin Spying Table,resolved by roleplay not table,,DMG,18,CHARACTER CLASSES (SPYING),TRUE,page-sweep
