source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
death_character,Death,RESOLVED_BY,spell_raise_dead,Clerical Revival,most deaths are recoverable,,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
spell_wish,Wish,ALTERNATIVE_TO,spell_raise_dead,Raise Dead,route back from death,,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
spell_alter_reality,Alter Reality,ALTERNATIVE_TO,spell_raise_dead,Raise Dead,route back from death,,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
rule_death_age,Death Due to Age,OVERRIDES,death_character,Revival,no magic works past maximum age,unless it prolongs lifespan,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
rule_death_age,Death Due to Age,TRIGGERS,monster_lich,Lichdom,an escape from the age limit,,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
potion_longevity,Potion of Longevity,OVERRIDES,rule_death_age,Death Due to Age,extends lifespan,multiple potions,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
spell_wish,Wish,OVERRIDES,rule_death_age,Death Due to Age,extends lifespan,,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
item_magic_item,Magical Device,OVERRIDES,rule_death_age,Death Due to Age,may extend lifespan,,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
rule_death_age,Venerable Death,EXCLUDES,death_character,Revival,absolutely final,,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
rule_family_line,Family Line,ALTERNATIVE_TO,rule_death_age,Death Due to Age,continuity as a form of immortality,,DMG,15,"CHARACTER AGE, AGING, DISEASE & DEATH (DEATH)",TRUE,page-sweep
tbl_max_char_age,Maximum Character Age Table,RESOLVED_BY,tbl_age_categories,Age Category,old or venerable band selected,,DMG,15,MAXIMUM CHARACTER AGE TABLE,TRUE,page-sweep
