source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
rule_enlistment_length,Length of Enlistment,MODIFIES,hench_loyalty,Loyalty Base,long association raises loyalty,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
rule_enlistment_length,Length of Enlistment,DERIVED_FROM,rule_time,Game Time,counts time known as well as time served,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
rule_enlistment_type,Type of Association,MODIFIES,hench_loyalty,Loyalty Base,henchman mercenary or slave,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
rule_coercion,Captured and Enlisted,MODIFIES,hench_loyalty,Loyalty Base,penalty for forced service,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
rule_coercion,Slave,MODIFIES,hench_loyalty,Loyalty Base,severe penalty,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
hench_henchmen,Henchman Status,MODIFIES,hench_loyalty,Loyalty Base,bonus over mere hirelings,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
rule_training_status,Training or Status Level,MODIFIES,hench_loyalty,Loyalty Base,peasants to officers span a wide range,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
hench_expert_hirelings,Expert Hireling,MODIFIES,hench_loyalty,Loyalty Base,elite status bonus,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
money_gp,Pay and Treasure Shared,MODIFIES,hench_loyalty,Loyalty Base,fairness of shares,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
item_magic_item,Gift Items,MODIFIES,hench_loyalty,Loyalty Base,magic items for henchmen,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
rule_discipline,Discipline and Activity,MODIFIES,hench_loyalty,Loyalty Base,regime affects loyalty,,DMG,36,LOYALTY BASE MODIFIERS:,TRUE,section-sweep
campaign_settlement,Locale,FEEDS_INTO,rule_racial_distribution,Racial Distribution,what races are available locally,,DMG,34,Race Of Prospective Henchmen:,TRUE,section-sweep
rule_racial_distribution,Racial Distribution,GATES,hench_henchmen,Henchmen,which races may be recruited,,DMG,34,Race Of Prospective Henchmen:,TRUE,section-sweep
campaign_territory,Search Radius,MODIFIES,rule_racial_distribution,Racial Distribution,wider territory widens the pool,,DMG,34,Race Of Prospective Henchmen:,TRUE,section-sweep
race,Liege Race,MODIFIES,hench_henchmen,Henchmen,bears on who is attracted,,DMG,34,Race Of Prospective Henchmen:,TRUE,section-sweep
rule_recruitment_method,Manner of Seeking,MODIFIES,hench_henchmen,Henchmen,affects the racial mix attracted,,DMG,34,Race Of Prospective Henchmen:,TRUE,section-sweep
rule_recruitment_method,Racial Specification,CONSTRAINS,rule_racial_distribution,Racial Distribution,notices may restrict eligibility,,DMG,34,Race Of Prospective Henchmen:,TRUE,section-sweep
race,Race,MODIFIES,hench_henchmen,Incidence of Prospects,demihumans are proportionally commoner prospects,,DMG,34,Race Of Prospective Henchmen:,TRUE,section-sweep
campaign_peasants,Population,FEEDS_INTO,hench_henchmen,Prospective Henchmen,absolute numbers scale with population,,DMG,34,Race Of Prospective Henchmen:,TRUE,section-sweep
