source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
campaign_climate,Climate and Ecology,CONSTRAINS,gen_random_encounter,Monster Placement,population must be ecologically supportable,,DMG,88,TYPICAL INHABITANTS,TRUE,page-sweep
campaign_climate,Vegetation and Herbivores,FEEDS_INTO,gen_random_encounter,Predator Population,supports the carnivores placed above them,,DMG,88,TYPICAL INHABITANTS,TRUE,page-sweep
rule_dm_discretion,DM Justification,GATES,campaign_climate,Ecology,referee must be able to defend the balance,,DMG,88,TYPICAL INHABITANTS,TRUE,page-sweep
campaign_peasants,Typical Inhabitants,DERIVED_FROM,rule_occupation,Occupation Type,sedentary active or laboring,,DMG,88,TYPICAL INHABITANTS,TRUE,page-sweep
rule_occupation,Occupation Type,FEEDS_INTO,hit_points,Hit Points,physical labour raises hit points,,DMG,88,TYPICAL INHABITANTS,TRUE,page-sweep
rule_occupation,Occupation Type,FEEDS_INTO,cbt_attack_matrix,Combat Ability,sedentary folk fight worse than zero level,,DMG,88,TYPICAL INHABITANTS,TRUE,page-sweep
rule_sex,Character Sex,MODIFIES,hit_points,Hit Points,different ranges for typical inhabitants,,DMG,88,TYPICAL INHABITANTS,TRUE,page-sweep
campaign_peasants,Typical Inhabitants,EXCLUDED_FROM,sys_classes,Character Class,ordinary folk have no class abilities,,DMG,88,TYPICAL INHABITANTS,TRUE,page-sweep
campaign_social_class,Government Form,FEEDS_INTO,campaign_settlement,Settlement,eighteen enumerated forms,,DMG,89,Government Forms:,TRUE,page-sweep
campaign_social_class,Government Form,CONSTRAINS,campaign_taxation,Taxation,who levies and how,,DMG,89,Government Forms:,FALSE,page-sweep
class_magic_user,Magic-User,GATES,campaign_social_class,Magocracy,government by magic-users only,,DMG,89,Government Forms:,TRUE,page-sweep
rule_deity,Deity,GATES,campaign_social_class,Theocracy,rule by the god's direct representative,,DMG,89,Government Forms:,TRUE,page-sweep
money_gp,Wealth,GATES,campaign_social_class,Plutocracy,government by the wealthy,,DMG,89,Government Forms:,TRUE,page-sweep
tbl_age_categories,Age,GATES,campaign_social_class,Geriatocracy,government reserved to the elderly,,DMG,89,Government Forms:,TRUE,page-sweep
rule_sex,Sex,GATES,campaign_social_class,Gynarchy,government reserved to females,,DMG,89,Government Forms:,TRUE,page-sweep
campaign_social_class,Feudality,FEEDS_INTO,hench_loyalty,Fealty,each layer pledges to the one above,,DMG,89,Government Forms:,TRUE,page-sweep
campaign_social_class,Royal and Noble Titles,DERIVED_FROM,campaign_social_class,Social Rank,titled hierarchy,,DMG,89,Royal And Noble Titles:,TRUE,page-sweep
campaign_social_class,Social Class and Rank,MODIFIES,cbt_encounter_reactions,Encounter Reactions,rank affects dealings,,DMG,89,THE CAMPAIGN (SOCIAL CLASS & RANK),TRUE,page-sweep
campaign_taxation,Economics,CONSUMES,money_gp,Money,removes wealth from circulation,,DMG,90,ECONOMICS,TRUE,page-sweep
campaign_settlement,Settlement Size,MODIFIES,campaign_taxation,Taxation,form and rate vary by locale,,DMG,90,ECONOMICS,TRUE,page-sweep
money_gp,Money Supply,MODIFIES,campaign_taxation,Inflation,excess coin devalues currency,,DMG,90,ECONOMICS,FALSE,page-sweep
rule_treasure_placement,Placement of Monetary Treasure,FEEDS_INTO,sys_treasure,Treasure,what a lair holds,,DMG,91,PLACEMENT OF MONETARY TREASURE,TRUE,page-sweep
monster_hd,Monster Power,FEEDS_INTO,rule_treasure_placement,Placement of Monetary Treasure,stronger monsters guard more,,DMG,91,PLACEMENT OF MONETARY TREASURE,TRUE,page-sweep
rule_treasure_placement,Treasure Placement,MODIFIES,xp_treasure,Experience for Treasure,controls the advancement curve,,DMG,91,PLACEMENT OF MONETARY TREASURE,TRUE,page-sweep
rule_treasure_placement,Treasure Placement,CONSTRAINS,enc_encumbrance,Encumbrance,bulk of coin limits what can be carried out,,DMG,91,PLACEMENT OF MONETARY TREASURE,FALSE,page-sweep
rule_magic_item_placement,Placement of Magic Items,FEEDS_INTO,item_magic_item,Magic Items,availability in the milieu,,DMG,92,PLACEMENT OF MAGIC ITEMS,TRUE,page-sweep
rule_magic_item_placement,Placement of Magic Items,CONSTRAINS,rule_game_balance,Game Balance,over-supply unbalances the campaign,,DMG,92,PLACEMENT OF MAGIC ITEMS,TRUE,page-sweep
rule_magic_item_placement,Magic Item Placement,MODIFIES,xp_magic_items,Experience for Magic Items,advancement pacing,,DMG,92,PLACEMENT OF MAGIC ITEMS,TRUE,page-sweep
exp_level,Name Level,GATES,campaign_territory,Territory Development,upper level characters only,,DMG,93,TERRITORY DEVELOPMENT BY PLAYER CHARACTERS,TRUE,page-sweep
campaign_territory,Territory Development,CONSUMES,money_gp,Money,clearing and holding costs,,DMG,93,TERRITORY DEVELOPMENT BY PLAYER CHARACTERS,TRUE,page-sweep
campaign_territory,Territory Development,TRIGGERS,gen_random_encounter,Existing Inhabitants,land must be cleared of its current holders,,DMG,93,TERRITORY DEVELOPMENT BY PLAYER CHARACTERS,TRUE,page-sweep
campaign_territory,Territory,FEEDS_INTO,campaign_peasants,Population,settlers arrive once secured,,DMG,94,"PEASANTS, SERFS, AND SLAVES",TRUE,page-sweep
campaign_peasants,Population,FEEDS_INTO,money_gp,Revenue,income per inhabitant per month,,DMG,94,"PEASANTS, SERFS, AND SLAVES",TRUE,page-sweep
campaign_social_class,Social Structure,CONSTRAINS,campaign_peasants,Peasants Serfs and Slaves,status determines obligation,,DMG,94,"PEASANTS, SERFS, AND SLAVES",TRUE,page-sweep
