source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
cbt_pummel_grapple,Weaponless Combat,ALTERNATIVE_TO,cbt_pummel_grapple,Pummel Grapple Overbear,three distinct attack modes,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
cbt_attack_matrix,Attack Matrix Column,FEEDS_INTO,cbt_pummel_grapple,Weaponless Combat,column number is the base value,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
rule_secret_variable,Secret Variable,MODIFIES,cbt_pummel_grapple,Weaponless Combat,both sides roll hidden dice,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
rule_secret_variable,Secret Variable,CONSTRAINS,cbt_pummel_grapple,Weaponless Combat,spent on the attempt or the result but not both,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
rule_secret_variable,Secret Variable,GATES,rule_declared_action,Declaration,use must be chosen before each attack,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
rule_unconsciousness,Unconscious Party,EXCLUDES,rule_secret_variable,Secret Variable,gains no variable,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
cbt_pummel_grapple,Pummel,MODIFIES,hit_points,Hit Points,a quarter of damage is real,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
cbt_pummel_grapple,Pummel,TRIGGERS,rule_unconsciousness,Unconsciousness,at zero hit points,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
hit_points,Damage Beyond Zero,MODIFIES,rule_unconsciousness,Unconsciousness,duration scales with overkill,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
rule_unconsciousness,Unconscious Opponent,TRIGGERS,death_character,Trussed or Slain,one round to finish,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
cbt_armor_class,Opponent Armor Class,FEEDS_INTO,cbt_pummel_grapple,Base Score to Hit,AC times ten as a percentage,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
cbt_armor_class,Negative Armor Class,EXCLUDES,cbt_pummel_grapple,Pummeling,no chance to score a hit,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
abil_dexterity,Attacker Dexterity,MODIFIES,cbt_pummel_grapple,Base Score to Hit,per point bonus,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
abil_strength,Attacker Strength,MODIFIES,cbt_pummel_grapple,Base Score to Hit,bonus above a threshold,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
cbt_armor_class,Attacker Armor Class,MODIFIES,cbt_pummel_grapple,Base Score to Hit,own protection aids the attempt,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
spell_slow,Slowed Opponent,MODIFIES,cbt_pummel_grapple,Base Score to Hit,easier to strike,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
rule_stun,Stunned Opponent,MODIFIES,cbt_pummel_grapple,Base Score to Hit,much easier to strike,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
rule_prone,Prone or Helpless Opponent,OVERRIDES,cbt_pummel_grapple,Base Score to Hit,automatic hit,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
ex_movement_rate,High Base Movement,MODIFIES,cbt_pummel_grapple,Base Score to Hit,fast opponents are harder to catch,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
spell_haste,Hasted Opponent,MODIFIES,cbt_pummel_grapple,Base Score to Hit,significant penalty to the attacker,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
potion_speed,Potion of Speed,TRIGGERS,spell_haste,Hasted Condition,same effect for pummeling purposes,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
cbt_surprise,Surprise,GATES,cbt_pummel_grapple,First Attack Initiative,first in the order of precedence,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
cbt_charge,Charging,GATES,cbt_pummel_grapple,First Attack Initiative,second in the order,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
abil_dexterity,Higher Dexterity,GATES,cbt_pummel_grapple,First Attack Initiative,third in the order,,DMG,72,NON-LETHAL AND WEAPONLESS COMBAT PROCEDURES,TRUE,page-sweep
