source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
race,Race,GATES,rule_lycanthropy,Lycanthropy,humans alone can contract it,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
hit_points,Hit Points,TRIGGERS,rule_lycanthropy,Lycanthropy,bitten for half natural hit points,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
monster_lycanthrope,Attacking Lycanthrope,FEEDS_INTO,rule_lycanthropy,Lycanthropy,victim becomes the same type,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Lycanthropy,CONSTRAINS,rule_player_knowledge,Player Knowledge,affliction concealed for months of game time,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Lycanthropy,TRIGGERS,cbt_encounter_reactions,Townsfolk Reaction,countryside hunts the werebeast,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_moon_phase,Nights Before Full Moon,MODIFIES,rule_npc_characteristics,Behavior,withdrawn and edgy,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
herb_belladonna,Belladonna,OVERRIDES,rule_lycanthropy,Lycanthropy,chance the disease never manifests,eaten within the hour,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
exp_level,Experience Level,GATES,spell_cure_disease,Cure Disease,high level patriarch required,lycanthropy cure,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_time,Time Since Bite,CONSTRAINS,spell_cure_disease,Cure Disease,must be within three days,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
spell_remove_curse,Remove Curse,ALTERNATIVE_TO,spell_cure_disease,Cure Disease,used after the three day window,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
spell_remove_curse,Remove Curse,GATES,tbl_lycanthropy_change,Wereform,must be cast while in wereform,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
save_matrix,Monster Saving Throw,GATES,spell_remove_curse,Remove Curse,the beast saves against the cure,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Wereform,TRIGGERS,cbt_flee,Flight,beast flees the curing patriarch,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_holy_place,Monastery or Abbey,GATES,rule_lycanthropy_cure_regimen,Herbal Cure Regimen,refuge required,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy_cure_regimen,Herbal Cure Regimen,CONSUMES,rule_holy_water,Holy or Unholy Water,laced potation,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy_cure_regimen,Herbal Cure Regimen,CONSUMES,herb_belladonna,Belladonna and Wolfsbane,herbal components,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy_cure_regimen,Herbal Cure Regimen,CONSUMES,rule_time,Time,a month or more of treatment,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy_cure_regimen,Herbal Cure Regimen,CONSUMES,money_gp,Money,very costly herbs water and services,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy_cure_regimen,Herbal Cure Regimen,EXCLUDES,rule_character_actions,Adventuring,no adventuring during treatment,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
exp_level,Experience Level,MODIFIES,rule_lycanthropy_cure_regimen,Herbal Cure Regimen,priest and patient level affect cost,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Disease Progression,MODIFIES,rule_lycanthropy_cure_regimen,Herbal Cure Regimen,advanced cases take longer,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
spell_resurrection,Resurrection,TRIGGERS,rule_lycanthropy,Lycanthropy,affliction certain if cleric is unaware,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
spell_cure_disease,Cure Disease,OVERRIDES,spell_resurrection,Resurrection,cast on the corpse before raising,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Lycanthropy,TRIGGERS,rule_insanity,Insanity,mental anguish from the change,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
sys_alignment,Alignment Conflict,MODIFIES,rule_insanity,Mental Anguish,greater divergence means greater torment,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_moon_phase,Waxing and Full Moon,MODIFIES,rule_insanity,Mental Anguish,torment peaks around the full moon,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Lycanthropy,TRIGGERS,class_paladin_loss,Loss of Paladinhood,no longer pure enough,even after cure,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_quest,Divine Quest,OVERRIDES,class_paladin_loss,Loss of Paladinhood,restoration possible but not recommended,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Wereform,EXCLUDES,sys_experience,Experience Points,none gained while changed,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Lycanthropy,EXCLUDED_FROM,exp_level,Experience Level,lycanthropy is not a class and gains no levels,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_years_afflicted,Years as Lycanthrope,GATES,tbl_lycanthropy_change,Change Control,no control for two years,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_years_afflicted,Years as Lycanthrope,GATES,tbl_lycanthropy_change,Change Control,full control after six years,,DMG,23,CHANGE TABLE FOR LYCANTHROPES,TRUE,page-sweep
rule_moon_phase,Full Moon,TRIGGERS,tbl_lycanthropy_change,Forced Change,change from moonrise to dawn,under three years affliction,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
hit_points,Hit Points,TRIGGERS,tbl_lycanthropy_change,Involuntary Change,losing a third of natural hit points in melee,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
tbl_lycanthropy_change,Involuntary Change,TRIGGERS,rule_disorientation,Disorientation,unable to fight for rounds,under two years affliction,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_disorientation,Disorientation,EXCLUDES,cbt_melee,Combat,cannot engage while disoriented,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
spell_monster_summoning,Monster Summoning,TRIGGERS,tbl_lycanthropy_change,Involuntary Change,cast in the vicinity,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
spell_conjure_animals,Conjure Animals,TRIGGERS,tbl_lycanthropy_change,Involuntary Change,cast in the vicinity,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
spell_animal_summoning,Animal Summoning,TRIGGERS,tbl_lycanthropy_change,Involuntary Change,cast in the vicinity,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_fear,Fear,TRIGGERS,tbl_lycanthropy_change,Involuntary Change,emotional trigger,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_argument,Argument With Party Members,TRIGGERS,tbl_lycanthropy_change,Involuntary Change,emotional trigger,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_dm_discretion,DM Discretion,GATES,tbl_lycanthropy_change,Involuntary Change,which spells and items trigger the beast,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Wereform,OVERRIDES,cbt_damage,Damage,fights as the Monster Manual entry,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Lycanthropy,MODIFIES,sys_alignment,Alignment,acquires the wereform alignment over months,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_lycanthropy,Wereform,CONSTRAINS,sys_equipment,Belongings,abandoned where the change occurred,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
monster_wererat,Wererat,OVERRIDES,sys_equipment,Weapons,alone among lycanthropes carries a sword,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
monster_werebear,Werebear,TRIGGERS,cbt_melee,Combat,attacks evil creatures on sight and fights to the death,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
monster_wereboar,Wereboar,TRIGGERS,rule_argument,Argument,refuses any role but leader,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
monster_wereboar,Wereboar,TRIGGERS,tbl_lycanthropy_change,Involuntary Change,own arguments trigger the change,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
monster_wererat,Wererat,MODIFIES,rule_order_of_march,Order of March,always volunteers for the rear,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
monster_weretiger,Weretiger,MODIFIES,rule_disguise,Disguise,poses as a magic-user with a cat familiar,,DMG,22,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
monster_werewolf,Werewolf,TRIGGERS,cbt_melee,Betrayal,turns on the party mid-combat once discovered,,DMG,23,CHARACTER CLASSES (LYCANTHROPY),TRUE,page-sweep
rule_moon_phase,Moon Phase,FEEDS_INTO,tbl_lycanthropy_change,Change Table,waxing and waning columns,,DMG,23,CHANGE TABLE FOR LYCANTHROPES,TRUE,page-sweep
tbl_lycanthropy_change,Change Table,CONSTRAINS,tbl_lycanthropy_change,Changing Back,full moon prevents voluntary return to human,,DMG,23,CHANGE TABLE FOR LYCANTHROPES,TRUE,page-sweep
tbl_lycanthropy_change,Sudden Change,TRIGGERS,tbl_armor_damage_lycan,Armor Damage Table,constriction damage,,DMG,23,DAMAGE TABLE,TRUE,page-sweep
sys_armor,Armor Type,FEEDS_INTO,tbl_armor_damage_lycan,Armor Damage Table,heavier armor does more damage,,DMG,23,DAMAGE TABLE,TRUE,page-sweep
monster_lycanthrope,Were-Type,FEEDS_INTO,tbl_armor_damage_lycan,Armor Damage Table,damage varies by were-form,,DMG,23,DAMAGE TABLE,TRUE,page-sweep
tbl_armor_damage_lycan,Armor Damage Table,MODIFIES,hit_points,Hit Points,damage taken on change,,DMG,23,DAMAGE TABLE,TRUE,page-sweep
tbl_armor_damage_lycan,Armor Damage Table,TRIGGERS,rule_item_destruction,Armor Destruction,straps burst and armor falls off,,DMG,23,DAMAGE TABLE,TRUE,page-sweep
sys_alignment,Alignment,CONSTRAINS,rule_deity,Religion,belief may dictate alignment,,DMG,23,ALIGNMENT,TRUE,page-sweep
sys_alignment,Alignment,GATES,cbt_encounter_reactions,Mutual Acceptability,groups non-hostile within an alignment,,DMG,23,ALIGNMENT,TRUE,page-sweep
sys_alignment,Alignment,CONSTRAINS,sys_classes,Profession,ethos appropriate to the class,,DMG,23,ALIGNMENT,TRUE,page-sweep
rule_insanity,Insanity,OVERRIDES,sys_alignment,Alignment,dichotomous alignments can coexist in the mad,,DMG,23,ALIGNMENT,TRUE,page-sweep
rule_control,Control by Another Entity,OVERRIDES,sys_alignment,Alignment,dichotomous alignments can coexist,,DMG,23,ALIGNMENT,TRUE,page-sweep
monster_intelligence,Unintelligent Creatures,FEEDS_INTO,sys_alignment,Neutrality,placed in neutral by default,,DMG,23,ALIGNMENT,TRUE,page-sweep
