source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
cbt_subdue,Striking to Subdue,DERIVED_FROM,cbt_melee,Melee Attack,uses non-lethal parts of weapons,,DMG,67,COMBAT (MORALE),TRUE,page-sweep
cbt_subdue,Striking to Subdue,MODIFIES,hit_points,Hit Points,mostly temporary with a real fraction,,DMG,67,COMBAT (MORALE),TRUE,page-sweep
cbt_subdue,Striking to Subdue,EXCLUDED_FROM,rule_player_character,Player Characters,the ratio does not apply to PCs,,DMG,67,COMBAT (MORALE),TRUE,page-sweep
monster_dragon,Dragons,GATES,cbt_subdue,Striking to Subdue,effective against certain monsters,,DMG,67,COMBAT (MORALE),TRUE,page-sweep
cbt_subdue,Striking to Subdue,ALTERNATIVE_TO,cbt_damage,Lethal Damage,capture rather than kill,,DMG,67,COMBAT (MORALE),TRUE,page-sweep
rule_encumbered_opponent,Encumbered or Off Balance,MODIFIES,cbt_tohit,To-Hit Roll,bonus to strike,,DMG,67,Special 'To Hit' Bonuses:,TRUE,page-sweep
rule_stun,Stunned or Slowed Opponent,MODIFIES,cbt_tohit,To-Hit Roll,larger bonus to strike,,DMG,67,Special 'To Hit' Bonuses:,TRUE,page-sweep
spell_slow,Slow,TRIGGERS,rule_stun,Slowed Condition,target becomes easier to hit,,DMG,67,Special 'To Hit' Bonuses:,TRUE,page-sweep
spell_sleep,Magically Sleeping,OVERRIDES,cbt_tohit,To-Hit Roll,strike is automatic,,DMG,67,Special 'To Hit' Bonuses:,TRUE,page-sweep
spell_hold_person,Held or Paralyzed,OVERRIDES,cbt_tohit,To-Hit Roll,strike is automatic,,DMG,67,Special 'To Hit' Bonuses:,TRUE,page-sweep
rule_immobile,Total Immobility,EXCLUDES,dex_defensive_adj,Dexterity Bonus,opponent gains no dexterity benefit,,DMG,67,Special 'To Hit' Bonuses:,TRUE,page-sweep
rule_immobile,Total Immobility,TRIGGERS,death_character,Coup de Grace,helpless opponent slain in one round,,DMG,67,Special 'To Hit' Bonuses:,TRUE,page-sweep
cbt_morale,Morale,GATES,hench_henchmen,Will to Fight,applies to non-leader NPCs,,DMG,67,MORALE,TRUE,page-sweep
cbt_morale,Morale,EXCLUDED_FROM,rule_player_character,Player Characters,PCs are not morale-checked,,DMG,67,MORALE,FALSE,page-sweep
monster_intelligence,Intelligent Monsters,GATES,cbt_morale,Morale,groups of intelligent opponents check,,DMG,67,MORALE,TRUE,page-sweep
hench_loyalty,Loyalty,FEEDS_INTO,cbt_morale,Morale Score,base morale derives from loyalty,,DMG,67,MORALE SCORES,TRUE,page-sweep
rule_superior_force,Obviously Superior Force,TRIGGERS,cbt_morale,Morale Check,checked every round,,DMG,67,MORALE,TRUE,page-sweep
rule_party_losses,Party Casualties,TRIGGERS,cbt_morale,Morale Check,thresholds at quarter and half losses,,DMG,67,MORALE,TRUE,page-sweep
rule_liege_status,Leader Unconscious,TRIGGERS,cbt_morale,Morale Check,penalty to the check,,DMG,67,MORALE,TRUE,page-sweep
rule_liege_status,Leader Slain or Deserts,TRIGGERS,cbt_morale,Morale Check,severe penalty to the check,,DMG,67,MORALE,TRUE,page-sweep
hench_desertion,Enemy Desertion,MODIFIES,cbt_morale,Morale Check,each enemy leaving improves morale,,DMG,67,Other Morale Check Modifiers,TRUE,page-sweep
cbt_damage,Enemy Casualties,MODIFIES,cbt_morale,Morale Check,each enemy slain improves morale,,DMG,67,Other Morale Check Modifiers,TRUE,page-sweep
cbt_damage,One-Sided Casualties,MODIFIES,cbt_morale,Morale Check,inflicting without receiving improves greatly,,DMG,67,Other Morale Check Modifiers,TRUE,page-sweep
cbt_damage,Friendly Casualties,MODIFIES,cbt_morale,Morale Check,each friend killed worsens morale,,DMG,67,Other Morale Check Modifiers,TRUE,page-sweep
hench_desertion,Friendly Desertion,MODIFIES,cbt_morale,Morale Check,worse than a friend being killed,,DMG,67,Other Morale Check Modifiers,TRUE,page-sweep
rule_outnumbered,Outnumbered and Outclassed,MODIFIES,cbt_morale,Morale Check,largest single penalty,,DMG,67,Other Morale Check Modifiers,TRUE,page-sweep
