source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
hench_ship_crew,Crew Size,CONSTRAINS,hench_ship_master,Officers,fixed ratio of lieutenants and mates,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_ship_master,Ship Officers,GATES,rule_waterborne_travel,Sailing a Vessel,progressively hazardous without them,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
rule_vessel,Vessel and Waters,GATES,hench_ship_master,Ship Master,proper type required for the waters,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
exp_level,Experience Level,MODIFIES,hench_ship_master,Ship Master,cost scales per level,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_ship_master,Ship Officers,CONSUMES,sys_treasure,Prize and Treasure,fixed shares of anything taken,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_ship_crew,Crew,CONSUMES,sys_treasure,Prize and Treasure,shares a portion between them,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
class_assassin,Assassin,GATES,rule_spying,Spying,profession typically reserved to assassins,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
rule_dm_discretion,DM Discretion,GATES,rule_spying,Non-Assassin Spy,other classes may spy at DM option,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
rule_negotiation,Recruitment of a Spy,GATES,rule_spying,Spying,prospect must be found and persuaded,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
money_gp,Money,MODIFIES,rule_spying,Spy Recruitment,acceptance depends on the offer,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
campaign_social_class,Station of the Prospect,MODIFIES,rule_spying,Spy Recruitment,high station lowers acceptance,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
rule_terrain,Distance to Target,MODIFIES,rule_spying,Spy Recruitment,distant assignments lower acceptance,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
item_magic_item,Magic Land or Position,ALTERNATIVE_TO,money_gp,Payment,exceptional inducements for a spy,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
rule_spying,Spy Payment,CONSTRAINS,money_gp,Money,always paid in installments,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
rule_spying,Non-Assassin Spy,DERIVED_FROM,tbl_assassin_spying,Assassin Spying Table,treated as a rising assassin level,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
rule_spying,Non-Assassin Spy,CONSTRAINS,tbl_assassin_spying,Assassin Spying Table,capped at a maximum effective level,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_weaponer,Weapon Maker,GATES,sys_equipment,Weapons,fashions arms by specialty,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_weaponer,Weapon Maker,CONSUMES,money_gp,Money,forge and workroom required,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
class_followers,Troops,CONSTRAINS,hench_weaponer,Weapon Maker,one required per eighty men,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_weaponer,Weapon Maker,CONSUMES,rule_time,Time,start-up period before production,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
sys_equipment,Composite and Long Bows,CONSTRAINS,hench_weaponer,Weapon Maker,far longer start-up than other weapons,,DMG,34,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race,Race,MODIFIES,hench_henchmen,Prospective Henchmen,incidence differs by race,,DMG,35,HENCHMEN,TRUE,page-sweep
campaign_peasants,Population Base,FEEDS_INTO,hench_henchmen,Prospective Henchmen,ratio of the population is eligible,,DMG,35,HENCHMEN,TRUE,page-sweep
campaign_settlement,Locale,MODIFIES,hench_henchmen,Prospective Henchmen,active adventuring areas yield far more,,DMG,35,HENCHMEN,TRUE,page-sweep
rule_recruitment_method,Recruitment Method,GATES,hench_henchmen,Henchmen,notices criers agents or taverns,,DMG,35,HENCHMEN,TRUE,page-sweep
rule_recruitment_method,Recruitment Method,CONSUMES,money_gp,Money,each method has a cost,,DMG,35,HENCHMEN,TRUE,page-sweep
rule_recruitment_method,Recruitment Method,CONSTRAINS,rule_time,Time,each usable once per month,,DMG,35,HENCHMEN,TRUE,page-sweep
rule_recruitment_method,Combined Methods,MODIFIES,rule_recruitment_method,Effectiveness,duplication of effort reduces each,,DMG,35,HENCHMEN,TRUE,page-sweep
money_gp,Tavern Spending,MODIFIES,rule_recruitment_method,Frequenting Inns,chance scales with money spent to a cap,,DMG,35,HENCHMEN,TRUE,page-sweep
rule_recruitment_method,Working Many Taverns,MODIFIES,rule_recruitment_method,Effectiveness,each additional establishment dilutes the others,,DMG,35,HENCHMEN,TRUE,page-sweep
rule_recruitment_method,Racial Specification,CONSTRAINS,hench_henchmen,Henchmen,notices may include or exclude races,,DMG,35,HENCHMEN,TRUE,page-sweep
