source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
item_mace_cuthbert,Mace of Cuthbert,GATES,class_cleric,Cleric,restricted to lawful good clerics,,DMG,159,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
abil_strength,Strength,GATES,item_mace_cuthbert,Mace of Cuthbert,minimum score required to wield,,DMG,159,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
sys_alignment,Lawful Good,GATES,item_mace_cuthbert,Mace of Cuthbert,alignment requirement,,DMG,159,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_mace_cuthbert,Mace of Cuthbert,MODIFIES,cbt_tohit,To-Hit Roll,large bonus,,DMG,159,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_mace_cuthbert,Mace of Cuthbert,TRIGGERS,turn_undead,Disruption,disruption effects against undead,,DMG,159,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_kuroths_quill,Kuroth's Quill,GATES,tbl_treasure_map,Treasure Finding,locates treasure periodically,,DMG,159,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_orb_dragonkind,Orbs of Dragonkind,TRIGGERS,spell_charm_monster,Charm Dragon,charms dragons by age category,,DMG,160,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_age_categories,Dragon Age,GATES,item_orb_dragonkind,Orbs of Dragonkind,each orb charms a specific age band,,DMG,160,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_orb_dragonkind,Orbs of Dragonkind,FEEDS_INTO,sword_ego_vs_personality,Intelligence and Ego,each orb has its own scores,,DMG,160,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_orb_dragonkind,Orb of the Eternal Grand Dragon,MODIFIES,save_matrix,Saving Throws,large bonus against specific deities,,DMG,160,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_orb_dragonkind,Orbs of Dragonkind,MODIFIES,sys_alignment,Alignment,strong evil component afflicts good possessors,,DMG,160,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_rod_seven_parts,Rod of Seven Parts,CONSTRAINS,item_rod_seven_parts,Assembly,parts must be joined in order for cumulative power,,DMG,161,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_rod_seven_parts,Out-of-Order Assembly,OVERRIDES,item_rod_seven_parts,Rod Powers,only the last piece joined is active,,DMG,161,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_rod_seven_parts,Rod of Seven Parts,CONSTRAINS,rule_player_character,Possessor,cannot let go once partly assembled,,DMG,161,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_prime_powers,Prime Power Use,TRIGGERS,item_rod_seven_parts,Disassembly,chance the rod scatters across the world,,DMG,161,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_wand_orcus,Wand of Orcus,TRIGGERS,save_spell,Saving Throw vs Magic,victims may avoid death,,DMG,162,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
item_wand_orcus,Wand of Orcus,TRIGGERS,death_character,Death or Annihilation,failed save destroys the victim,,DMG,162,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
rule_deity,Gods and Demon Lords,EXCLUDED_FROM,item_wand_orcus,Wand of Orcus,divine beings are unaffected,,DMG,162,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_minor_benign,Minor Benign Powers,MODIFIES,sys_ability_scores,Major Attribute,adds a point to the possessor's chief ability,,DMG,162,TABLE I: MINOR BENIGN POWERS,TRUE,page-sweep
tbl_minor_malevolent,Minor Malevolent Effects,TRIGGERS,rule_sex,Sex Change,the possessor's sex changes,,DMG,163,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_minor_malevolent,Minor Malevolent Effects,MODIFIES,tbl_height_weight,Weight,significant weight gain or loss,,DMG,163,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_minor_malevolent,Minor Malevolent Effects,CONSUMES,rule_provisions,Food and Drink,possessor must consume far more,,DMG,163,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_minor_malevolent,Minor Malevolent Effects,CONSTRAINS,spell_component_verbal,Verbal Components,spells must be shouted to work,,DMG,163,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_minor_malevolent,Minor Malevolent Effects,CONSTRAINS,rule_player_character,Separation from Item,possessor cannot be parted from it for long,,DMG,163,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
rule_time,Time Possessed,GATES,tbl_minor_malevolent,Minor Malevolent Effects,effects appear after weeks of ownership,,DMG,163,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_prime_powers,Using a Primary Power,TRIGGERS,tbl_minor_malevolent,Minor Malevolent Effects,use accelerates the onset,,DMG,163,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_major_malevolent,Major Malevolent Effects,TRIGGERS,rule_body_part_loss,Body Rot,cumulative chance of permanent loss,,DMG,163,TABLE IV: MAJOR MALEVOLENT EFFECTS,TRUE,page-sweep
tbl_major_malevolent,Major Malevolent Effects,OVERRIDES,sys_alignment,Alignment,capricious change on each primary power use,,DMG,163,TABLE IV: MAJOR MALEVOLENT EFFECTS,TRUE,page-sweep
tbl_major_malevolent,Major Malevolent Effects,TRIGGERS,rule_quest,Geas or Quest,placed upon the possessor,,DMG,163,TABLE IV: MAJOR MALEVOLENT EFFECTS,TRUE,page-sweep
tbl_major_malevolent,Major Malevolent Effects,TRIGGERS,death_character,Soul Consumption,the item may draw in the possessor's life force,,DMG,163,TABLE IV: MAJOR MALEVOLENT EFFECTS,TRUE,page-sweep
sys_alignment,Failing the Item's Purpose,TRIGGERS,tbl_major_malevolent,Major Malevolent Effects,the item punishes disobedient possessors,,DMG,163,TABLE IV: MAJOR MALEVOLENT EFFECTS,TRUE,page-sweep
tbl_major_malevolent,Imprisoned Being,TRIGGERS,spell_magic_jar,Possession,a trapped entity may escape and seize the body,,DMG,163,TABLE IV: MAJOR MALEVOLENT EFFECTS,TRUE,page-sweep
tbl_prime_powers,Prime Powers,GATES,spell_wish,Wish,daily wish among the greatest powers,,DMG,164,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_prime_powers,Prime Powers,EXCLUDES,psi_attack_modes,Psionic Attack,total immunity to mental and psionic attack,,DMG,164,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_prime_powers,Prime Powers,OVERRIDES,rule_aging,Aging,restores youth to a creature touched,,DMG,164,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
tbl_prime_powers,Prime Powers,OVERRIDES,rule_spell_casting,Combination Spells,caster may release several spell levels at once,,DMG,164,TREASURE (ARTIFACTS & RELICS),TRUE,page-sweep
