source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
rule_character_actions,Character Actions,FEEDS_INTO,rule_alignment_graph,Alignment Graph,DM secretly records each action,,DMG,9,INTRODUCTION,TRUE,page-sweep
rule_alignment_graph,Alignment Graph,MODIFIES,sys_alignment,Alignment,movement noted at adventure's end,,DMG,9,INTRODUCTION,TRUE,page-sweep
rule_dm_discretion,DM Discretion,EXCLUDED_FROM,sys_combat,Major Systems,no optionals for major systems,,DMG,9,INTRODUCTION,TRUE,page-sweep
rule_dm_discretion,DM Discretion,OVERRIDES,gen_wandering_monsters,Wandering Monsters,may be omitted to preserve play,,DMG,9,INTRODUCTION,TRUE,page-sweep
rule_dm_discretion,DM Discretion,OVERRIDES,rule_game_balance,The Rules,final arbiter may distort or disregard,,DMG,9,INTRODUCTION,TRUE,page-sweep
gen_wandering_monsters,Wandering Monsters,CONSUMES,rule_spell_memorization,Spells,expended before reaching the objective,,DMG,9,INTRODUCTION,TRUE,page-sweep
gen_wandering_monsters,Wandering Monsters,CONSUMES,hit_points,Hit Points,attrition en route,,DMG,9,INTRODUCTION,TRUE,page-sweep
rule_dice_probability,Dice Probability,ALTERNATIVE_TO,rule_dice_probability,Linear versus Bell Curve,two curve types,,DMG,9,THE GAME (DICE),TRUE,page-sweep
rule_dice_probability,Dice Probability,FEEDS_INTO,rule_random_determination,Random Determination,underlies every table,,DMG,10,THE GAME (DICE),TRUE,page-sweep
rule_dice_convention,Dice Conventions,GATES,rule_random_determination,Random Determination,notation and reading of dice,,DMG,10,THE GAME (DICE),TRUE,page-sweep
rule_dice_convention,Averaging Dice,MODIFIES,rule_dice_probability,Dice Probability,compresses the curve toward the mean,,DMG,10,THE GAME (DICE),TRUE,page-sweep
rule_dice_convention,Suit Die,MODIFIES,cbt_encounter_reactions,Encounter Reactions,adds a like-dislike axis,DM optional method,DMG,10,THE GAME (DICE),TRUE,page-sweep
money_gp,Tribute or Gift,MODIFIES,cbt_encounter_reactions,Encounter Reactions,reaction can be improved by reward,,DMG,10,THE GAME (DICE),TRUE,page-sweep
rule_negotiation,Discourse,MODIFIES,cbt_encounter_reactions,Encounter Reactions,middling reactions are alterable,,DMG,10,THE GAME (DICE),TRUE,page-sweep
cbt_encounter_reactions,Extreme Reaction,CONSTRAINS,rule_negotiation,Negotiation,absolute hate or favor is unchangeable,,DMG,10,THE GAME (DICE),TRUE,page-sweep
rule_miniatures,Miniature Figures,FEEDS_INTO,rule_order_of_march,Order of March,shows who leads and who trails,,DMG,10,USE OF MINIATURE FIGURES WITH THE GAME,TRUE,page-sweep
rule_order_of_march,Order of March,CONSTRAINS,cbt_melee,Melee Combat,who can reach the enemy,,DMG,10,USE OF MINIATURE FIGURES WITH THE GAME,TRUE,page-sweep
rule_ground_scale,Ground Scale,MODIFIES,rule_miniatures,Miniature Figures,ground scale differs from figure scale,,DMG,10,USE OF MINIATURE FIGURES WITH THE GAME,TRUE,page-sweep
rule_ground_scale,Ground Scale,CONSTRAINS,cbt_melee,Melee Combat,figures abreast in a corridor,,DMG,10,USE OF MINIATURE FIGURES WITH THE GAME,TRUE,page-sweep
rule_ground_scale,Ground Scale,GATES,cbt_melee,Attacking Body Length,two figures per square along length,large creatures,DMG,10,USE OF MINIATURE FIGURES WITH THE GAME,TRUE,page-sweep
monster_size,Creature Size,FEEDS_INTO,rule_ground_scale,Ground Scale,scale must match the creature,,DMG,10,USE OF MINIATURE FIGURES WITH THE GAME,TRUE,page-sweep
