source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
tbl_height_weight,Height and Weight Tables,CONSTRAINS,rule_player_character,Player Character,insufficient variation for humans,,DMG,12,CREATING THE PLAYER CHARACTER,TRUE,page-sweep
rule_sex,Character Sex,MODIFIES,tbl_height_weight,Height and Weight,different ranges by sex,,DMG,12,CREATING THE PLAYER CHARACTER,TRUE,page-sweep
tbl_height_weight,Height and Weight,FEEDS_INTO,enc_encumbrance,Encumbrance,body mass,,DMG,12,CREATING THE PLAYER CHARACTER,FALSE,page-sweep
tbl_secondary_skills,Secondary Skills Table,GATES,rule_secondary_skills,Secondary Skills,assigned by roll or campaign background,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
tbl_secondary_skills,Secondary Skills Table,TRIGGERS,tbl_secondary_skills,Secondary Skills Table,may indicate a second roll,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_secondary_skills,Secondary Skills,GATES,rule_item_appraisal,Appraisal,judge worth and soundness of items,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_secondary_skills,Secondary Skills,GATES,rule_foraging,Finding Food,skill-dependent,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_secondary_skills,Secondary Skills,GATES,rule_repair,Small Repairs,skill-dependent,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_secondary_skills,Secondary Skills,GATES,rule_crude_construction,Crude Construction,skill-dependent,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_secondary_skills,Armorer Skill,FEEDS_INTO,sys_armor,Armor,judge quality and repair links,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_secondary_skills,Armorer Skill,FEEDS_INTO,sys_equipment,Weapons,may fashion certain weapons,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_secondary_skills,Secondary Skills,CROSS_REFERENCES,campaign_social_class,Social Class and Rank,linked subsystem,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_dm_discretion,DM Discretion,GATES,rule_secondary_skills,Secondary Skills,DM adjudicates scope of each skill,,DMG,12,PLAYER CHARACTER NON-PROFESSIONAL SKILLS,TRUE,page-sweep
rule_starting_level,Starting Level of Experience,MODIFIES,exp_level,Experience Level,newcomers may begin above first,existing campaign,DMG,12,STARTING LEVEL OF EXPERIENCE FOR PLAYER CHARACTERS,TRUE,page-sweep
gen_dungeon_level,Dungeon Level,CONSTRAINS,rule_starting_level,Starting Level,dungeon geared to party level,,DMG,12,STARTING LEVEL OF EXPERIENCE FOR PLAYER CHARACTERS,TRUE,page-sweep
rule_treasure_placement,Treasure Pacing,MODIFIES,rule_starting_level,Player Interest,appetite whetted but not sated,,DMG,12,STARTING LEVEL OF EXPERIENCE FOR PLAYER CHARACTERS,TRUE,page-sweep
tbl_char_age_nonhuman,Non-Human Character Age Table,FEEDS_INTO,rule_char_age,Character Age,starting age by race and class,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
tbl_char_age_human,Human Character Age Table,FEEDS_INTO,rule_char_age,Character Age,starting age by class,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
race,Race,FEEDS_INTO,tbl_char_age_nonhuman,Non-Human Character Age Table,base age varies enormously by race,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
sys_classes,Character Class,FEEDS_INTO,tbl_char_age_nonhuman,Non-Human Character Age Table,column by class,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
sys_classes,Character Class,FEEDS_INTO,tbl_char_age_human,Human Character Age Table,starting age by class,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
rule_multiclass,Multi-Class,OVERRIDES,tbl_char_age_nonhuman,Non-Human Character Age Table,use oldest column and maximum variable,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
class_bard,Bard,DERIVED_FROM,tbl_char_age_human,Human Character Age Table,age of the first class entered,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
rule_char_age,Character Age,FEEDS_INTO,tbl_age_categories,Age Categories Table,starting point on the aging track,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
race,Race,CONSTRAINS,tbl_char_age_nonhuman,Non-Human Character Age Table,some race-class combinations impossible,,DMG,12,"CHARACTER AGE, AGING, DISEASE, AND DEATH (AGE)",TRUE,page-sweep
