source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
rule_time,Game Time,GATES,rule_hp_recovery,Hit Point Recovery,makes recovery meaningful,,DMG,37,TIME IN THE CAMPAIGN,TRUE,page-sweep
rule_time,Game Time,CONSTRAINS,item_enchant,Magic Item Manufacture,no adventuring during fabrication,,DMG,37,TIME IN THE CAMPAIGN,TRUE,page-sweep
rule_time,Game Time,CONSTRAINS,rule_stronghold,Base of Operations,wilderness time removes characters from base,,DMG,37,TIME IN THE CAMPAIGN,TRUE,page-sweep
sys_alignment,Unfaithful Cleric,TRIGGERS,rule_deity,Deity Displeasure,transgressions enumerated,seeking high level spells,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_deity,Deity,CONSTRAINS,rule_cleric_spells,Cleric Spells,grants only what the penance requires,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_deity,Anathema,EXCLUDES,rule_cleric_spells,Cleric Spells,no help until favour is regained,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_atonement,Prescribed Course,GATES,rule_deity,Deity Favour,redemption path set by the deity,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_deity_change,Changing Deities,TRIGGERS,rule_deity,Former Deity,the cleric is marked,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_deity_change,Changing Deities,MODIFIES,cbt_encounter_reactions,New Deity Suspicion,minions are wary,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_deity_change,Changing Deities,TRIGGERS,death_character,Divine Destruction,unfaithfulness after a change is fatal,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_deity_change,Thrice-Changed Cleric,TRIGGERS,death_character,Instant Death,no salvation,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
align_change,Changing Alignment,TRIGGERS,rule_deity_change,Changing Deities,alignment shift forces a deity change,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_involuntary_change,Involuntary Alignment Change,OVERRIDES,rule_deity_change,Changing Deities,does not count against the cleric,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_deity_change,Deity Rules,FEEDS_INTO,class_paladin,Paladin,applies to paladin clerical powers,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_deity_change,Deity Rules,FEEDS_INTO,class_ranger,Ranger,applies to ranger druidic powers,,DMG,39,ACQUISITION OF CLERIC SPELLS,TRUE,page-sweep
rule_apprenticeship,Apprenticeship,GATES,rule_spell_book,First Spell Book,master bestows the starting spells,,DMG,39,ACQUISITION OF MAGIC-USER SPELLS,TRUE,page-sweep
exp_level,Master's Level,GATES,rule_apprenticeship,Apprenticeship,master must be of high level,,DMG,39,ACQUISITION OF MAGIC-USER SPELLS,TRUE,page-sweep
