source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
race_dwarf,Dwarven Armorer,MODIFIES,hench_armorer,Armorer,far more efficient,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_dwarf,Dwarven Armorer,CONSUMES,money_gp,Money,several times human cost,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_dwarf,Dwarven Armorer,CONSTRAINS,rule_time,Service Length,will not serve beyond a year,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_dwarf,Dwarven Armorer,MODIFIES,tbl_armorer_skill,Armorer Skill Level,adds to the skill roll,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_gnome,Gnomish Armorer,MODIFIES,hench_armorer,Armorer,more efficient than human,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_gnome,Gnomish Armorer,MODIFIES,tbl_armorer_skill,Armorer Skill Level,adds to the skill roll,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_elf,Elvish Armorer,CONSTRAINS,sys_armor,Armor,fashions only chain mail for sale,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_elf,Elvish Armorer,MODIFIES,rule_time,Construction Time,works in half the time,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_elf,Elvish Armorer,CONSUMES,money_gp,Money,many times human cost,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
rule_stronghold,Stronghold,GATES,hench_blacksmith,Blacksmith,one required in any stronghold,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
class_followers,Troops and Horses,CONSTRAINS,hench_blacksmith,Blacksmith,ratio of smiths to men or mounts,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_blacksmith,Blacksmith,GATES,sys_equipment,Weaponry,limited monthly output of arms,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_blacksmith,Blacksmith,CONSUMES,money_gp,Money,workroom with bellows and forge,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_dwarf,Dwarven Smith,MODIFIES,hench_blacksmith,Blacksmith,far more efficient at far greater cost,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
race_gnome,Gnomish Smith,MODIFIES,hench_blacksmith,Blacksmith,more efficient at greater cost,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_engineer,Engineer-Architect,GATES,campaign_construction,Above-Ground Construction,required for anything beyond a hut,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
hench_engineer,Engineer-Architect,CONSUMES,money_gp,Money,fee is a share of total construction cost,,DMG,30,HIRELINGS (EXPERT HIRELINGS),TRUE,page-sweep
