source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass
tbl_gem_properties,Reputed Magical Properties of Gems,DERIVED_FROM,rule_gem_properties,Gem Type or Colour,each stone has an ascribed effect,,DMG,26,REPUTED MAGICAL PROPERTIES OF GEMS,TRUE,section-sweep
tbl_gem_properties,Reputed Magical Properties of Gems,FEEDS_INTO,item_brew_potion,Potion Formulae,reference for devising components,,DMG,26,REPUTED MAGICAL PROPERTIES OF GEMS,TRUE,section-sweep
tbl_gem_properties,Reputed Magical Properties of Gems,EXCLUDES,item_magic_item,Actual Magic,conveys no real benefit,,DMG,26,REPUTED MAGICAL PROPERTIES OF GEMS,TRUE,section-sweep
tbl_gem_properties,Reputed Magical Properties of Gems,FEEDS_INTO,item_nonstandard,Item Description,flavour for invented items,,DMG,26,REPUTED MAGICAL PROPERTIES OF GEMS,TRUE,section-sweep
rule_time,Days Spying,MODIFIES,rule_spy_discovery,Chance of Discovery,cumulative per day to a ceiling,,DMG,18,Chance Of Discovery:,TRUE,section-sweep
exp_level,Spy Level,MODIFIES,rule_spy_discovery,Chance of Discovery,subtracts from the chance,,DMG,18,Chance Of Discovery:,TRUE,section-sweep
rule_spy_discovery,Chance of Discovery,CONSTRAINS,rule_spy_discovery,Chance of Discovery,a floor remains however skilled the spy,,DMG,18,Chance Of Discovery:,TRUE,section-sweep
rule_precautions,Precaution Tier,MODIFIES,rule_spy_discovery,Chance of Discovery,frequency and severity of checks,,DMG,18,Chance Of Discovery:,TRUE,section-sweep
rule_precautions,Strong Precautions,GATES,rule_counterspy,Counterspies,security plus active counter-operations,,DMG,18,Chance Of Discovery:,TRUE,section-sweep
tbl_sage_fields,Physical Universe Field,GATES,tbl_sage_special_categories,Special Categories,ten specialties within the field,,DMG,32,Physical Universe(s) 61-70,TRUE,section-sweep
tbl_sage_fields,Flora Field,GATES,tbl_sage_special_categories,Special Categories,eight specialties within the field,,DMG,32,Physical Universe(s) 61-70,TRUE,section-sweep
tbl_sage_special_categories,Herbs,FEEDS_INTO,rule_herbs,Herbs,a studiable specialty,,DMG,32,Physical Universe(s) 61-70,TRUE,section-sweep
tbl_sage_special_categories,Topography and Cartography,FEEDS_INTO,ex_mapping,Mapping,a studiable specialty,,DMG,32,Physical Universe(s) 61-70,TRUE,section-sweep
tbl_sage_special_categories,Meteorology and Climatology,FEEDS_INTO,campaign_climate,Climate and Weather,a studiable specialty,,DMG,32,Physical Universe(s) 61-70,TRUE,section-sweep
campaign_setting,Milieu Knowledge,CONSTRAINS,rule_question_difficulty,Question Scope,unknown concepts cannot be asked about,,DMG,32,Physical Universe(s) 61-70,TRUE,section-sweep
hench_sage,Sage,CONSUMES,campaign_construction,Quarters Library and Workroom,minimum four large rooms,,DMG,32,Physical Universe(s) 61-70,TRUE,section-sweep
rule_sage_workload,Sage Workload,MODIFIES,campaign_construction,Space Required,busy sages need more room,,DMG,32,Physical Universe(s) 61-70,TRUE,section-sweep
sys_alignment,Law and Chaos,DERIVED_FROM,sys_alignment,Alignment Axis,group versus individual,,DMG,23,Major Divisions:,TRUE,section-sweep
sys_alignment,Good and Evil,DERIVED_FROM,sys_alignment,Alignment Axis,creature rights versus purpose,,DMG,23,Major Divisions:,TRUE,section-sweep
sys_alignment,Alignment Axes,CONSTRAINS,sys_alignment,Alignment,each pair is mutually exclusive,,DMG,23,Major Divisions:,TRUE,section-sweep
rule_insanity,Insanity,OVERRIDES,sys_alignment,Alignment,dichotomous alignments may coexist in the mad,,DMG,23,Major Divisions:,TRUE,section-sweep
rule_control,Control by Another Entity,OVERRIDES,sys_alignment,Alignment,dichotomous alignments may coexist,,DMG,23,Major Divisions:,TRUE,section-sweep
rule_alignment_graph,Alignment Graph,FEEDS_INTO,sys_alignment,Radically Opposed Alignments,graph defines the oppositions,,DMG,23,Major Divisions:,TRUE,section-sweep
abil_strength,Strength,DERIVED_FROM,rule_physical_power,Power Endurance and Stamina,composite of three attributes,,DMG,15,EXPLANATION OF ABILITIES,TRUE,section-sweep
monster_hd,Humanoid Type,FEEDS_INTO,abil_strength,Strength,average strength per creature type,,DMG,15,EXPLANATION OF ABILITIES,TRUE,section-sweep
race,Race,FEEDS_INTO,abil_strength,Strength,average strength per race,,DMG,15,EXPLANATION OF ABILITIES,TRUE,section-sweep
str_exceptional,Exceptional Strength,GATES,rule_lifting,Lifting Capacity,weight liftable overhead,,DMG,15,EXPLANATION OF ABILITIES,TRUE,section-sweep
tbl_height_weight,Body Weight,CONSTRAINS,rule_lifting,Lifting Capacity,capped at twice body weight,,DMG,15,EXPLANATION OF ABILITIES,TRUE,section-sweep
